Orthogroup	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
OG0002614	1	1	1	1	1	2	2	1	1
OG0002615	1	2	1	1	1	1	1	1	2
OG0002616	1	2	0	1	1	1	1	2	2
OG0002617	1	1	1	1	2	1	1	2	1
OG0002618	2	1	2	1	1	1	1	1	1
OG0002619	1	1	1	1	2	1	1	2	1
OG0002620	1	1	1	1	1	1	3	1	1
OG0002621	1	1	1	1	1	1	3	1	1
OG0002622	1	1	1	1	1	2	1	1	2
OG0002623	1	2	2	1	1	1	1	1	1
OG0002624	2	1	1	1	1	1	1	1	2
OG0002625	1	1	1	2	1	1	1	1	2
OG0002626	2	1	1	1	2	1	1	1	1
OG0002627	1	1	1	1	3	1	1	1	1
OG0002628	2	1	2	1	1	1	1	1	1
OG0002630	1	1	2	1	1	1	2	1	1
OG0002631	2	2	0	1	4	1	0	1	0
OG0002632	1	1	1	1	3	1	1	1	1
OG0002633	2	1	1	2	1	1	1	1	1
OG0002634	1	1	3	1	1	1	1	1	1
OG0002635	1	2	1	1	2	1	1	1	1
OG0002636	1	2	1	1	1	1	1	2	1
OG0002637	1	1	1	1	1	2	1	1	2
OG0002638	1	1	1	2	2	1	1	1	1
OG0002639	1	1	1	1	1	1	2	1	2
OG0002640	1	1	1	1	1	2	2	1	1
OG0002641	1	1	2	1	2	1	1	1	1
OG0002642	1	1	1	1	2	2	1	1	1
OG0002643	1	1	0	1	1	2	3	1	1
OG0002644	1	1	2	1	2	1	1	1	1
OG0002645	1	1	2	1	1	1	1	2	1
OG0002646	1	1	1	1	2	1	1	2	1
OG0002647	1	1	2	1	1	1	2	1	1
OG0002648	1	1	1	1	1	1	1	1	3
OG0002649	1	1	0	4	1	1	1	1	1
OG0002650	1	2	2	1	1	1	1	1	1
OG0002651	1	2	2	2	0	1	1	1	1
OG0002652	1	2	1	1	2	1	1	1	1
OG0002653	1	1	2	1	0	2	2	1	1
OG0002654	1	1	1	1	2	1	1	2	1
OG0002655	1	1	3	1	1	1	1	1	1
OG0002656	1	1	3	0	1	1	1	2	1
OG0002657	1	1	1	1	3	1	1	1	1
OG0002658	2	1	2	1	1	1	1	1	1
OG0002659	1	1	1	1	1	1	3	1	1
OG0002660	2	1	1	1	2	1	1	1	1
OG0002661	1	1	1	1	2	2	1	1	1
OG0002663	1	2	0	1	1	1	2	1	2
OG0002664	1	1	2	1	1	1	1	2	1
OG0002665	2	1	1	1	2	1	1	1	1
OG0002666	1	2	1	2	1	1	1	1	1
OG0002667	2	2	1	1	1	1	1	1	1
OG0002668	2	1	1	2	1	1	1	1	1
OG0002669	2	1	2	1	1	1	1	1	1
OG0002670	2	2	1	1	0	1	2	1	1
OG0002671	1	1	1	1	1	1	2	1	2
OG0002672	1	1	2	1	1	1	1	1	2
OG0002673	1	1	1	1	3	1	1	1	1
OG0002674	1	1	2	1	2	1	1	1	1
OG0002675	1	1	1	0	1	2	2	1	2
OG0002676	2	1	1	1	1	1	1	2	1
OG0002677	1	1	1	1	1	1	1	1	3
OG0002678	1	1	1	1	2	1	1	2	1
OG0002679	2	1	1	1	1	1	1	2	1
OG0002680	1	1	0	2	3	1	1	1	1
OG0002681	2	1	1	1	1	1	1	2	1
OG0002682	1	1	2	1	2	1	1	1	1
OG0002683	2	2	1	1	1	1	1	1	1
OG0002684	1	1	1	1	1	2	2	1	1
OG0002686	1	1	3	1	1	1	1	1	1
OG0002687	2	2	1	1	1	1	1	1	1
OG0002688	1	2	0	1	2	1	1	2	1
OG0002689	1	2	1	1	1	1	1	2	1
OG0002690	1	1	1	1	1	1	1	2	2
OG0002691	1	1	2	1	1	1	1	2	1
OG0002692	1	1	1	1	1	1	1	1	3
OG0002693	1	1	2	1	1	2	1	1	1
OG0002696	1	1	1	1	3	1	1	1	1
OG0002697	1	1	1	1	1	1	1	1	3
OG0002698	1	1	2	1	2	1	1	1	1
OG0002699	1	1	1	1	1	1	2	2	1
OG0002700	1	1	2	2	1	1	1	1	1
OG0002701	1	1	2	1	1	1	1	2	1
OG0002703	1	1	1	1	1	3	1	1	1
OG0002704	1	1	2	1	2	1	1	1	1
OG0002705	1	1	3	1	1	1	1	1	1
OG0002706	1	1	1	1	2	1	1	2	1
OG0002707	1	1	2	1	2	1	1	1	1
OG0002708	1	1	0	1	2	1	2	2	1
OG0002709	1	1	1	1	1	1	3	1	1
OG0002710	1	1	3	1	1	1	1	1	1
OG0002711	1	1	2	1	1	1	1	2	1
OG0002713	1	1	1	1	2	1	1	2	1
OG0002714	2	1	0	3	1	1	1	1	1
OG0002715	1	1	2	1	2	1	1	1	1
OG0002716	1	1	1	1	1	1	3	1	1
OG0002717	1	2	2	1	1	1	1	1	1
OG0002718	2	1	2	1	1	1	1	1	1
OG0002719	1	1	1	2	2	1	1	1	1
OG0002720	2	2	1	0	1	1	1	2	1
OG0002721	2	1	1	1	1	1	1	1	2
OG0002722	1	1	0	1	3	1	1	2	1
OG0002723	1	1	1	1	1	3	1	1	1
OG0002724	1	1	2	1	1	1	2	1	1
OG0002725	1	1	2	1	1	1	1	1	2
OG0002726	1	1	1	1	2	1	1	2	1
OG0002727	1	1	1	2	1	2	1	1	1
OG0002728	1	1	3	1	1	1	1	1	1
OG0002730	1	1	1	2	2	1	1	1	1
OG0002731	1	1	2	1	2	1	1	1	1
OG0002732	2	1	1	1	1	2	1	1	1
OG0002733	1	1	1	1	4	1	1	1	0
OG0002734	1	1	1	1	1	1	1	2	2
OG0002735	1	1	1	1	1	2	2	1	1
OG0002736	3	1	1	1	1	1	1	1	1
OG0002737	2	1	0	1	2	1	1	2	1
OG0002738	2	1	1	1	2	1	1	1	1
OG0002739	1	2	1	1	1	2	1	1	1
OG0002740	2	1	1	1	1	1	1	2	1
OG0002741	4	1	0	1	1	1	1	1	1
OG0002742	1	1	0	1	1	2	2	1	2
OG0002744	1	1	1	1	1	1	1	1	3
OG0002745	1	1	1	1	1	1	3	1	1
OG0002746	1	1	1	1	1	1	2	1	2
OG0002747	1	1	3	1	1	1	1	1	1
OG0002748	1	1	1	1	1	1	2	2	1
OG0002749	1	2	2	1	1	1	1	1	1
OG0002750	1	1	1	1	1	2	2	1	1
OG0002751	1	1	1	1	2	1	1	2	1
OG0002752	2	2	1	1	1	1	1	1	1
OG0002753	1	1	3	1	1	1	1	1	1
OG0002754	1	1	2	2	1	1	1	1	1
OG0002755	1	1	3	1	1	1	1	1	1
OG0002756	1	1	2	1	1	1	2	1	1
OG0002757	1	1	1	1	1	3	1	1	1
OG0002758	1	1	1	1	1	2	2	1	1
OG0002759	1	1	2	1	2	1	1	1	1
OG0002760	1	1	1	1	1	1	1	3	1
OG0002761	1	1	1	1	1	2	2	1	1
OG0002762	1	1	1	2	2	1	1	1	1
OG0002763	1	1	1	1	1	1	1	3	1
OG0002764	1	1	1	1	3	1	1	1	1
OG0002765	1	1	1	1	1	3	1	1	1
OG0002766	3	1	1	1	1	1	1	1	1
OG0002767	1	1	2	1	1	1	1	2	1
OG0002768	1	2	1	1	1	1	1	2	1
OG0002769	1	1	2	0	3	1	1	1	1
OG0002770	1	2	1	1	1	1	1	1	2
OG0002771	1	1	2	1	1	1	2	1	1
OG0002772	1	1	1	1	1	2	1	1	2
OG0002773	1	2	2	1	1	1	1	1	1
OG0002774	1	1	1	1	1	1	1	1	3
OG0002775	1	1	1	1	1	1	3	1	1
OG0002776	1	1	0	0	1	1	3	1	3
OG0002777	1	3	2	1	0	1	1	1	1
OG0002778	1	1	2	1	1	1	1	2	1
OG0002780	1	1	1	1	1	1	3	1	1
OG0002781	1	1	1	1	1	1	2	2	1
OG0002782	2	2	1	1	1	1	1	1	1
OG0002783	1	1	1	1	2	1	1	2	1
OG0002784	1	1	0	1	2	1	1	2	2
OG0002785	1	1	1	1	1	1	3	1	1
OG0002786	1	1	1	1	1	1	2	1	2
OG0002787	2	2	0	1	1	2	1	1	1
OG0002788	1	2	0	0	1	2	2	1	2
OG0002790	1	2	1	1	1	2	1	1	1
OG0002791	2	2	1	1	1	1	1	1	1
OG0002792	1	1	1	1	1	1	3	1	1
OG0002793	1	1	1	1	1	1	2	1	2
OG0002794	2	1	1	1	1	1	1	2	1
OG0002795	1	1	1	1	3	1	1	1	1
OG0002796	1	1	1	1	1	2	1	1	2
OG0002797	1	1	3	1	1	1	1	1	1
OG0002798	2	1	1	1	1	1	2	1	1
OG0002799	1	1	1	1	1	1	3	1	1
OG0002800	1	1	3	1	1	1	1	1	1
OG0002801	1	1	2	1	2	1	1	1	1
OG0002802	1	1	2	1	2	1	1	1	1
OG0002803	1	1	1	1	1	2	1	1	2
OG0002804	1	1	2	1	1	1	1	2	1
OG0002805	1	2	1	1	2	1	1	1	1
OG0002806	1	1	1	1	1	1	3	1	1
OG0002808	1	3	1	1	1	1	1	1	1
OG0002809	2	1	1	1	1	1	1	2	1
OG0002810	1	2	2	1	1	1	1	1	1
OG0002811	3	1	0	1	2	1	1	1	1
OG0002812	1	1	1	1	1	1	1	1	3
OG0002813	2	1	0	1	1	1	2	1	2
OG0002814	1	1	2	1	2	1	1	1	1
OG0002815	1	1	3	1	1	1	1	1	1
OG0002816	1	1	1	3	1	1	1	1	1
OG0002817	2	1	1	1	1	1	1	2	1
OG0002818	1	1	1	1	1	2	1	1	2
OG0002819	1	1	1	1	2	1	1	2	1
OG0002820	1	1	1	1	1	2	1	1	2
OG0002821	1	2	1	1	1	2	1	1	1
OG0002822	1	2	1	1	1	2	1	1	1
OG0002824	1	1	2	1	1	1	1	1	2
OG0002825	1	1	1	1	1	3	1	1	1
OG0002826	1	1	0	2	1	1	1	2	2
OG0002827	1	1	1	1	2	2	1	1	1
OG0002828	1	1	1	1	3	1	1	1	1
OG0002829	2	1	1	1	2	1	1	1	1
OG0002831	1	2	1	1	1	1	1	2	1
OG0002832	1	1	1	1	1	1	3	1	1
OG0002833	1	1	1	1	1	1	3	1	1
OG0002834	2	1	0	1	2	1	1	2	1
OG0002835	1	1	0	1	2	1	1	2	2
OG0002836	1	1	1	1	1	3	1	1	1
OG0002837	1	1	1	1	2	1	2	1	1
OG0002838	2	1	1	1	1	1	2	1	1
OG0002839	2	1	1	1	1	1	1	2	1
OG0002840	1	1	2	1	1	2	1	1	1
OG0002841	1	1	1	1	1	1	3	1	1
OG0002842	1	1	2	1	1	1	1	2	1
OG0002843	1	2	2	1	1	1	1	1	1
OG0002844	2	1	1	1	2	1	1	1	1
OG0002845	1	1	1	1	2	1	1	2	1
OG0002846	1	1	3	1	1	1	1	1	1
OG0002847	1	1	1	1	1	1	1	1	3
OG0002848	2	1	1	1	2	1	1	1	1
OG0002849	1	1	1	1	1	1	2	1	2
OG0002850	1	1	1	1	1	1	3	1	1
OG0002851	2	1	2	1	1	1	1	1	1
OG0002852	1	1	2	1	2	1	1	1	1
OG0002853	1	1	1	1	1	1	1	3	1
OG0002854	1	1	2	1	1	2	1	1	1
OG0002855	1	1	1	1	1	1	3	1	1
OG0002856	2	2	1	1	1	1	1	1	1
OG0002857	1	1	2	1	1	1	1	2	1
OG0002858	1	1	1	3	1	1	1	1	1
OG0002859	1	2	1	1	1	1	1	2	1
OG0002860	1	1	1	2	2	1	1	1	1
OG0002861	1	1	1	1	1	1	3	1	1
OG0002862	1	1	2	1	1	1	1	1	2
OG0002864	1	1	1	1	1	1	3	1	1
OG0002865	1	2	1	1	1	1	1	2	1
OG0002867	2	1	1	1	2	1	1	1	1
OG0002868	1	2	1	1	1	1	1	2	1
OG0002869	1	1	1	1	1	1	2	1	2
OG0002870	2	1	1	2	1	1	1	1	1
OG0002871	2	1	1	1	2	1	1	1	1
OG0002872	1	2	2	0	2	1	1	1	1
OG0002873	2	2	0	2	1	1	1	1	1
OG0002874	1	1	1	1	1	1	3	1	1
OG0002875	1	1	1	1	1	1	3	1	1
OG0002876	1	1	0	1	0	1	5	1	1
OG0002877	1	1	1	1	1	1	2	1	2
OG0002878	1	1	1	1	1	2	1	1	2
OG0002879	2	1	1	1	2	1	1	1	1
OG0002880	2	1	1	2	1	1	1	1	1
OG0002881	1	1	1	2	1	1	1	2	1
OG0002882	1	1	1	1	1	2	2	1	1
OG0002883	1	1	1	1	1	3	1	1	1
OG0002884	1	1	1	2	1	1	2	1	1
OG0002885	1	1	2	1	2	1	1	1	1
OG0002886	1	1	2	1	2	1	1	1	1
OG0002887	1	1	3	1	1	1	1	1	1
OG0002888	2	1	1	1	1	1	2	1	1
OG0002890	1	1	1	1	1	2	2	1	1
OG0002891	1	1	2	2	1	1	1	1	1
OG0002892	1	1	1	1	1	1	2	2	1
OG0002893	1	1	1	2	1	1	1	2	1
OG0002895	2	1	1	2	1	1	1	1	1
OG0002897	1	1	3	1	1	1	1	1	1
OG0002898	1	1	1	1	1	1	2	1	2
OG0002899	1	1	1	1	1	1	3	1	1
OG0002900	1	2	1	2	1	1	1	1	1
OG0002901	1	1	2	1	2	1	1	1	1
OG0002902	1	1	2	1	1	1	1	1	2
OG0002903	2	2	1	1	1	1	1	1	1
OG0002904	1	1	1	1	2	1	2	1	1
OG0002905	1	1	1	1	1	2	1	1	2
OG0002907	1	1	1	1	3	1	1	1	1
OG0002908	1	1	1	1	2	1	1	2	1
OG0002909	1	1	1	1	3	1	1	1	1
OG0002910	1	1	1	1	2	1	1	2	1
OG0002911	1	2	1	1	1	1	1	2	1
OG0002912	1	1	1	1	1	1	2	1	2
OG0002913	2	1	1	1	1	1	1	1	2
OG0002914	1	1	1	1	1	2	1	1	2
OG0002915	1	1	1	1	1	1	1	2	2
OG0002916	1	1	1	1	1	2	1	1	2
OG0002917	1	1	1	1	2	1	1	2	1
OG0002918	1	1	1	1	1	2	2	1	1
OG0002919	1	1	1	1	2	1	1	2	1
OG0002920	1	1	1	1	2	1	1	1	2
OG0002921	1	1	3	1	1	1	1	1	1
OG0002922	1	1	1	1	2	1	1	2	1
OG0002923	1	1	1	1	1	3	1	1	1
OG0002924	2	1	0	1	2	1	1	2	1
OG0002925	1	1	3	1	1	1	1	1	1
OG0002926	2	1	1	1	1	1	2	1	1
OG0002927	1	1	1	1	2	1	1	2	1
OG0002928	1	2	1	1	1	1	1	2	1
OG0002929	1	1	1	1	1	1	2	1	2
OG0002930	1	1	2	1	1	1	1	1	2
OG0002931	1	2	1	1	1	1	2	1	1
OG0002932	1	1	1	2	1	1	1	2	1
OG0002933	1	1	1	1	1	3	1	1	1
OG0002934	1	1	1	1	2	1	1	2	1
OG0002935	1	1	3	1	1	1	1	1	1
OG0002936	1	2	2	1	1	1	1	1	1
OG0002937	1	1	0	3	2	1	1	1	1
OG0002938	1	2	0	1	1	1	1	1	3
OG0002939	1	1	0	1	2	2	1	1	2
OG0002940	1	1	0	1	1	2	1	2	2
OG0002941	2	1	1	2	1	1	1	1	1
OG0002942	2	1	2	1	1	1	1	1	1
OG0002943	1	2	0	1	2	1	1	2	1
OG0002944	1	1	3	1	1	1	1	1	1
OG0002945	1	1	1	1	1	2	2	1	1
OG0002946	2	1	1	1	2	1	1	1	1
OG0002947	2	1	1	1	1	1	2	1	1
OG0002948	1	2	1	1	2	1	1	1	1
OG0002949	1	1	2	2	1	1	1	1	1
OG0002950	3	1	1	1	1	1	1	1	1
OG0002951	2	1	1	1	2	1	1	1	1
OG0002952	2	1	1	1	1	1	2	1	1
OG0002953	1	1	2	1	1	1	1	2	1
OG0002954	2	2	0	0	2	1	1	1	2
OG0002955	1	2	1	1	1	1	2	1	1
OG0002956	1	1	0	2	1	1	1	1	3
OG0002958	2	1	0	0	1	2	2	2	1
OG0002959	1	1	1	1	2	1	1	2	1
OG0002960	1	1	2	1	1	1	1	2	1
OG0002961	1	1	2	1	1	2	1	1	1
OG0002962	1	1	1	1	1	1	3	1	1
OG0002963	1	1	1	1	2	1	1	2	1
OG0002964	1	1	1	0	1	1	4	1	1
OG0002965	1	1	3	1	1	1	1	1	1
OG0002966	1	2	2	1	1	1	1	1	1
OG0002967	1	2	2	1	1	1	1	1	1
OG0002968	1	1	2	1	1	1	2	1	1
OG0002969	1	1	1	1	1	2	2	1	1
OG0002970	1	2	1	0	1	2	1	1	2
OG0002971	2	1	0	2	2	1	1	1	1
OG0002972	1	1	2	2	1	1	1	1	1
OG0002973	1	1	1	1	3	1	1	1	1
OG0002974	1	2	1	1	1	1	1	2	1
OG0002975	1	1	2	1	1	1	1	2	1
OG0002976	1	1	1	1	1	1	3	1	1
OG0002977	2	1	1	1	1	1	1	1	2
OG0002978	1	1	1	1	1	2	1	1	2
OG0002979	1	1	2	2	1	1	1	1	1
OG0002980	1	1	1	1	1	2	2	1	1
OG0002981	1	1	1	1	2	2	1	1	1
OG0002982	1	1	1	1	1	1	1	2	2
OG0002983	2	2	0	1	1	1	1	1	2
OG0002984	2	1	1	1	1	1	1	1	2
OG0002985	1	1	1	1	1	1	3	1	1
OG0002986	1	1	1	1	1	1	2	1	2
OG0002987	1	1	3	1	1	1	1	1	1
OG0002988	1	1	2	2	1	1	1	1	1
OG0002989	2	2	1	1	1	1	1	1	1
OG0002990	1	2	1	1	1	2	1	1	1
OG0002991	1	1	1	1	1	2	2	1	1
OG0002992	1	1	1	1	1	3	1	1	1
OG0002993	2	1	1	0	1	1	3	1	1
OG0002994	1	1	1	1	1	1	2	1	2
OG0002995	2	1	1	1	2	1	1	1	1
OG0002996	1	1	1	1	1	3	1	1	1
OG0002997	1	2	1	1	1	1	1	2	1
OG0002999	1	1	1	3	1	1	1	1	1
OG0003000	1	1	1	1	2	1	1	2	1
OG0003002	2	1	1	1	2	1	1	1	1
OG0003003	1	2	1	1	2	1	1	1	1
OG0003004	2	1	1	1	1	1	1	2	1
OG0003005	1	1	1	2	2	1	1	1	1
OG0003006	2	1	1	1	2	1	1	1	1
OG0003007	1	1	1	1	2	1	1	2	1
OG0003008	1	1	1	1	2	1	1	2	1
OG0003009	1	1	3	1	1	1	1	1	1
OG0003010	1	1	2	1	2	1	1	1	1
OG0003011	2	2	1	0	0	1	1	2	2
OG0003012	1	1	1	1	2	1	1	1	2
OG0003013	1	1	0	1	1	1	4	1	1
OG0003014	1	1	1	1	3	2	1	1	0
OG0003015	1	1	2	1	1	1	2	1	1
OG0003016	1	1	1	1	2	1	1	2	1
OG0003017	1	1	2	1	2	1	1	1	1
OG0003018	1	1	1	1	2	1	2	1	1
OG0003019	1	1	2	1	1	1	1	1	2
OG0003020	1	2	1	1	1	1	1	1	2
OG0003021	1	1	1	0	1	1	2	1	3
OG0003022	1	1	2	1	1	1	1	2	1
OG0003023	2	1	2	0	1	1	1	2	1
OG0003024	3	1	1	1	1	1	1	1	1
OG0003025	1	1	2	1	1	1	1	2	1
OG0003026	1	1	2	1	1	1	1	2	1
OG0003027	1	1	1	1	2	1	2	1	1
OG0003028	1	1	1	1	0	3	2	1	1
OG0003029	1	1	1	1	1	2	2	1	1
OG0003031	1	1	1	1	1	3	1	1	1
OG0003032	1	1	1	1	1	3	1	1	1
OG0003033	2	1	1	1	1	1	1	2	1
OG0003034	1	2	1	2	1	1	1	1	1
OG0003035	1	1	1	1	1	1	1	1	3
OG0003036	1	1	1	1	1	2	1	1	2
OG0003037	1	1	1	1	1	1	1	3	1
OG0003038	1	2	1	1	1	2	1	1	1
OG0003039	1	1	1	1	1	1	3	1	1
OG0003040	1	1	2	1	2	1	1	1	1
OG0003041	3	1	0	1	1	1	1	2	1
OG0003042	1	1	1	1	1	1	2	2	1
OG0003043	1	1	2	2	1	1	1	1	1
OG0003044	1	1	2	2	1	1	1	1	1
OG0003045	2	1	1	1	2	1	1	1	1
OG0003046	1	1	3	1	1	1	1	1	1
OG0003047	1	1	2	1	1	1	1	2	1
OG0003048	1	2	1	1	2	1	1	1	1
OG0003049	1	1	1	1	1	3	1	1	1
OG0003050	1	1	1	2	1	1	1	2	1
OG0003051	1	1	1	2	1	1	1	2	1
OG0003052	1	1	2	1	1	1	1	2	1
OG0003054	2	1	1	1	1	1	1	2	1
OG0003055	2	1	1	1	2	1	1	1	1
OG0003056	1	1	1	1	1	1	2	1	2
OG0003058	3	1	1	0	2	1	1	1	1
OG0003059	1	1	1	1	2	1	1	2	1
OG0003060	1	2	2	1	1	0	2	1	1
OG0003061	2	2	1	1	2	0	1	1	1
OG0003062	2	1	1	1	1	1	1	1	2
OG0003063	1	1	1	1	1	1	1	2	2
OG0003064	1	1	1	2	1	1	2	1	1
OG0003065	1	1	0	1	2	2	1	1	2
OG0003066	1	1	1	2	1	1	1	2	1
OG0003067	1	1	1	1	1	1	3	1	1
OG0003068	1	1	3	1	1	1	1	1	1
OG0003069	1	2	1	1	2	1	1	1	1
OG0003070	1	1	1	1	1	2	1	1	2
OG0003071	1	2	1	1	1	1	1	2	1
OG0003072	1	2	0	3	1	1	1	1	1
OG0003073	2	1	0	1	2	1	1	2	1
OG0003074	2	1	1	2	1	1	1	1	1
OG0003075	1	1	3	0	1	2	1	1	1
OG0003076	1	1	1	1	1	3	1	1	1
OG0003077	1	1	1	1	1	1	3	1	1
OG0003078	2	1	1	1	1	1	1	1	2
OG0003079	1	1	1	2	1	1	1	2	1
OG0003081	1	1	1	1	1	3	1	1	1
OG0003082	1	1	1	1	1	1	2	2	1
OG0003083	1	1	1	3	1	1	1	1	1
OG0003084	1	1	3	1	1	1	1	1	1
OG0003085	1	1	1	1	2	1	1	2	1
OG0003086	1	3	0	1	1	1	1	2	1
OG0003087	1	1	1	2	1	1	1	1	2
OG0003088	1	1	2	1	1	1	1	2	1
OG0003089	1	1	2	1	1	2	1	1	1
OG0003090	2	1	1	1	2	1	1	1	1
OG0003091	1	2	1	1	1	1	1	2	1
OG0003092	1	1	1	1	2	1	1	2	1
OG0003093	1	1	1	1	1	3	1	1	1
OG0003094	1	1	1	1	2	1	2	1	1
OG0003095	1	1	2	0	2	1	2	1	1
OG0003096	1	2	1	1	2	1	1	1	1
OG0003097	1	1	1	1	1	1	3	1	1
OG0003098	2	1	1	1	1	1	1	1	2
OG0003099	1	1	3	1	1	1	1	1	1
OG0003100	1	1	2	1	1	1	1	2	1
OG0003101	1	1	2	1	1	1	1	2	1
OG0003102	1	1	1	1	1	2	1	2	1
OG0003103	1	1	1	1	2	1	1	1	2
OG0003104	1	1	2	1	0	2	2	1	1
OG0003105	2	1	1	1	1	1	1	2	1
OG0003106	1	1	1	1	1	3	1	1	1
OG0003107	0	7	1	1	0	0	1	1	0
OG0003108	0	1	0	0	9	0	0	1	0
OG0003109	0	1	1	1	1	4	1	1	1
OG0003110	0	1	2	1	2	1	1	2	1
OG0003111	0	1	1	1	1	1	3	1	2
OG0003112	0	1	1	2	2	1	1	2	1
OG0003113	0	2	1	1	4	0	1	2	0
OG0003114	0	1	1	1	4	1	1	1	1
OG0003115	0	1	1	1	1	2	2	1	2
OG0003117	0	1	1	1	1	1	4	1	1
OG0003118	0	1	1	2	1	2	1	2	1
OG0003119	0	2	0	0	0	0	0	9	0
OG0003120	0	1	2	1	1	1	3	1	1
OG0003121	0	1	1	1	1	2	2	1	2
OG0003122	0	1	1	1	1	3	2	1	1
OG0003123	0	1	1	2	2	1	1	2	1
OG0003125	0	2	2	0	1	1	2	1	2
OG0003126	0	1	1	1	1	1	1	1	4
OG0003128	0	1	2	3	1	1	1	1	1
OG0003129	0	3	0	0	0	0	0	8	0
OG0003130	0	1	0	1	1	3	3	1	1
OG0003131	0	1	1	1	1	1	2	1	3
OG0003132	0	1	3	1	2	1	1	1	1
OG0003133	0	1	2	1	1	3	1	1	1
OG0003134	0	0	2	2	1	2	1	1	2
OG0003137	0	0	0	4	3	0	0	1	3
OG0003145	0	0	0	0	5	1	1	2	2
OG0003149	2	1	1	1	1	1	1	1	1
OG0003150	3	1	0	0	1	1	1	2	1
OG0003151	2	1	1	1	1	1	1	1	1
OG0003152	2	1	1	1	1	1	1	1	1
OG0003154	2	1	1	1	1	1	1	1	1
OG0003155	2	1	1	1	1	1	1	1	1
OG0003156	2	1	1	1	1	1	1	1	1
OG0003157	2	1	1	1	1	1	1	1	1
OG0003158	2	1	1	1	1	1	1	1	1
OG0003160	2	1	1	1	1	1	1	1	1
OG0003161	1	1	2	1	1	1	1	1	1
OG0003162	1	1	1	1	1	1	2	1	1
OG0003163	2	1	1	1	0	1	2	1	1
OG0003164	1	1	1	1	1	1	1	2	1
OG0003165	1	1	1	1	1	1	2	1	1
OG0003166	2	2	1	0	1	1	1	1	1
OG0003167	1	1	1	1	1	2	1	1	1
OG0003168	1	1	1	1	1	1	1	2	1
OG0003169	1	1	1	0	1	2	2	1	1
OG0003170	1	1	1	1	1	1	1	2	1
OG0003171	1	1	1	1	1	1	1	1	2
OG0003172	1	2	1	1	1	1	1	1	1
OG0003173	1	1	2	1	1	1	1	1	1
OG0003174	1	1	1	1	1	1	1	1	2
OG0003175	1	1	2	1	1	1	1	1	1
OG0003176	1	1	1	1	2	1	1	1	1
OG0003177	1	1	1	1	1	1	1	2	1
OG0003178	1	1	1	1	1	2	1	1	1
OG0003179	1	1	1	1	1	1	1	2	1
OG0003180	2	1	1	1	1	1	1	1	1
OG0003181	1	1	1	1	1	1	1	1	2
OG0003182	1	1	1	1	1	2	1	1	1
OG0003183	1	1	1	1	0	1	1	2	2
OG0003184	1	1	1	1	2	1	1	1	1
OG0003185	1	1	1	1	1	1	2	1	1
OG0003186	1	1	1	1	1	1	2	1	1
OG0003187	1	1	1	1	2	1	1	1	1
OG0003188	1	1	1	2	1	1	1	1	1
OG0003189	1	1	1	1	1	2	1	1	1
OG0003190	1	1	2	1	1	1	1	1	1
OG0003191	1	1	1	1	1	1	1	2	1
OG0003192	1	1	1	1	2	1	1	1	1
OG0003193	1	1	1	1	1	1	1	1	2
OG0003194	2	1	1	1	1	1	1	1	1
OG0003195	2	1	1	1	1	1	1	1	1
OG0003196	1	1	2	1	1	1	1	1	1
OG0003197	1	1	2	1	1	1	1	1	1
OG0003198	1	1	1	1	1	1	1	1	2
OG0003199	1	1	1	1	1	1	1	1	2
OG0003200	2	1	1	1	1	1	1	1	1
OG0003201	1	1	1	2	1	1	1	1	1
OG0003202	1	1	1	1	1	1	1	1	2
OG0003203	1	1	1	1	1	1	1	1	2
OG0003204	1	1	1	1	1	1	2	1	1
OG0003205	1	1	1	1	1	1	1	1	2
OG0003206	1	1	2	1	1	1	1	1	1
OG0003207	1	1	1	1	2	1	1	1	1
OG0003208	2	1	1	1	1	1	1	1	1
OG0003210	2	1	2	2	1	0	1	1	0
OG0003211	1	1	1	1	2	1	1	1	1
OG0003212	1	1	1	1	1	1	2	1	1
OG0003213	1	1	1	0	1	1	3	1	1
OG0003214	1	1	1	1	1	1	2	1	1
OG0003215	1	1	1	1	1	1	2	1	1
OG0003216	1	1	1	1	1	1	1	1	2
OG0003217	1	1	2	1	1	1	1	1	1
OG0003218	1	1	1	1	1	1	2	1	1
OG0003219	1	1	1	1	1	1	1	1	2
OG0003220	1	1	1	1	1	1	2	1	1
OG0003221	1	1	1	1	1	1	2	1	1
OG0003222	3	1	0	1	1	1	1	1	1
OG0003224	2	1	1	1	1	1	1	1	1
OG0003225	1	1	0	1	2	2	1	1	1
OG0003226	1	1	2	1	1	1	1	1	1
OG0003227	2	1	1	1	1	1	1	1	1
OG0003228	1	1	1	1	1	1	1	1	2
OG0003229	1	1	1	1	1	1	2	1	1
OG0003230	1	1	1	1	1	1	1	1	2
OG0003231	1	1	2	1	1	1	1	1	1
OG0003232	1	1	1	1	2	1	1	1	1
OG0003233	1	1	1	2	1	1	1	1	1
OG0003234	2	1	1	1	1	1	1	1	1
OG0003235	1	1	1	1	1	1	2	1	1
OG0003236	1	1	1	1	2	1	1	1	1
OG0003237	2	1	1	1	1	1	1	1	1
