chrom	begin	end
LR999950.1	200001	300000
LR999950.1	300001	400000
LR999950.1	400001	500000
LR999950.1	500001	600000
LR999950.1	600001	700000
LR999950.1	700001	800000
LR999950.1	800001	900000
LR999950.1	900001	1000000
LR999950.1	1000001	1100000
LR999950.1	1100001	1200000
LR999950.1	1200001	1300000
LR999950.1	1300001	1400000
LR999950.1	1400001	1500000
LR999950.1	1500001	1600000
LR999950.1	1600001	1700000
LR999950.1	1700001	1800000
LR999950.1	1800001	1900000
LR999950.1	1900001	2000000
LR999950.1	2000001	2100000
LR999950.1	2100001	2200000
LR999950.1	2200001	2300000
LR999950.1	2300001	2400000
LR999950.1	2400001	2500000
LR999950.1	2500001	2600000
LR999950.1	2600001	2700000
LR999950.1	2700001	2800000
LR999950.1	2800001	2900000
LR999950.1	2900001	3000000
LR999950.1	3000001	3100000
LR999950.1	3100001	3200000
LR999950.1	3200001	3300000
LR999950.1	3300001	3400000
LR999950.1	3400001	3500000
LR999950.1	3500001	3600000
LR999950.1	3600001	3700000
LR999950.1	3700001	3800000
LR999950.1	3800001	3900000
LR999950.1	3900001	4000000
LR999950.1	4000001	4100000
LR999950.1	4100001	4200000
LR999950.1	4200001	4300000
LR999950.1	4300001	4400000
LR999950.1	4400001	4500000
LR999950.1	4500001	4600000
LR999950.1	4600001	4700000
LR999950.1	4700001	4800000
LR999950.1	4800001	4900000
LR999950.1	4900001	5000000
LR999950.1	5000001	5100000
LR999950.1	5100001	5200000
LR999950.1	5200001	5300000
LR999950.1	5300001	5400000
LR999950.1	5400001	5500000
LR999950.1	5500001	5600000
LR999950.1	5600001	5700000
LR999950.1	5700001	5800000
LR999950.1	5800001	5900000
LR999950.1	5900001	6000000
LR999950.1	6000001	6100000
LR999950.1	6100001	6200000
LR999950.1	6200001	6300000
LR999950.1	6300001	6400000
LR999950.1	6400001	6500000
LR999950.1	6500001	6600000
LR999950.1	6600001	6700000
LR999950.1	6700001	6800000
LR999950.1	6800001	6900000
LR999950.1	6900001	7000000
LR999950.1	7000001	7100000
LR999950.1	7100001	7200000
LR999950.1	7200001	7300000
LR999950.1	7300001	7400000
LR999950.1	7400001	7500000
LR999950.1	7500001	7600000
LR999950.1	7600001	7700000
LR999950.1	7700001	7800000
LR999950.1	7800001	7900000
LR999950.1	7900001	8000000
LR999950.1	8000001	8100000
LR999950.1	8100001	8200000
LR999950.1	8200001	8300000
LR999950.1	8300001	8400000
LR999950.1	8400001	8500000
LR999950.1	8500001	8600000
LR999950.1	8600001	8700000
LR999950.1	8700001	8800000
LR999950.1	8800001	8900000
LR999950.1	8900001	9000000
LR999950.1	9000001	9100000
LR999950.1	9100001	9200000
LR999950.1	9200001	9300000
LR999950.1	9300001	9400000
LR999950.1	9400001	9500000
LR999950.1	9500001	9600000
LR999950.1	9600001	9700000
LR999950.1	9700001	9800000
LR999950.1	9800001	9900000
LR999950.1	9900001	9960137
LR999951.1	1	100000
LR999951.1	100001	200000
LR999951.1	200001	300000
LR999951.1	300001	400000
LR999951.1	400001	500000
LR999951.1	500001	600000
LR999951.1	600001	700000
LR999951.1	700001	800000
LR999951.1	800001	900000
LR999951.1	900001	1000000
LR999951.1	1000001	1100000
LR999951.1	1100001	1200000
LR999951.1	1200001	1300000
LR999951.1	1300001	1400000
LR999951.1	1400001	1500000
LR999951.1	1500001	1600000
LR999951.1	1600001	1700000
LR999951.1	1700001	1800000
LR999951.1	1800001	1900000
LR999951.1	1900001	2000000
LR999951.1	2000001	2100000
LR999951.1	2100001	2200000
LR999951.1	2200001	2300000
LR999951.1	2300001	2400000
LR999951.1	2400001	2500000
LR999951.1	2500001	2600000
LR999951.1	2600001	2700000
LR999951.1	2700001	2800000
LR999951.1	2800001	2900000
LR999951.1	2900001	3000000
LR999951.1	3000001	3100000
LR999951.1	3100001	3200000
LR999951.1	3200001	3300000
LR999951.1	3300001	3400000
LR999951.1	3400001	3500000
LR999951.1	3500001	3600000
LR999951.1	3600001	3700000
LR999951.1	3700001	3800000
LR999951.1	3800001	3900000
LR999951.1	3900001	4000000
LR999951.1	4000001	4100000
LR999951.1	4100001	4200000
LR999951.1	4200001	4300000
LR999951.1	4300001	4400000
LR999951.1	4400001	4500000
LR999951.1	4500001	4600000
LR999951.1	4600001	4700000
LR999951.1	4700001	4800000
LR999951.1	4800001	4900000
LR999951.1	4900001	5000000
LR999951.1	5000001	5100000
LR999951.1	5100001	5200000
LR999951.1	5200001	5300000
LR999951.1	5300001	5400000
LR999951.1	5400001	5500000
LR999951.1	5500001	5600000
LR999951.1	5600001	5700000
LR999951.1	5700001	5800000
LR999951.1	5800001	5900000
LR999951.1	5900001	6000000
LR999951.1	6000001	6100000
LR999951.1	6100001	6200000
LR999951.1	6200001	6300000
LR999951.1	6300001	6400000
LR999951.1	6400001	6500000
LR999951.1	6500001	6600000
LR999951.1	6600001	6700000
LR999951.1	6700001	6800000
LR999951.1	6800001	6900000
LR999951.1	6900001	7000000
LR999951.1	7000001	7100000
LR999951.1	7100001	7200000
LR999951.1	7200001	7300000
LR999951.1	7300001	7400000
LR999951.1	7400001	7500000
LR999951.1	7500001	7600000
LR999951.1	7600001	7700000
LR999951.1	7700001	7800000
LR999951.1	7800001	7900000
LR999951.1	7900001	8000000
LR999951.1	8000001	8100000
LR999951.1	8100001	8200000
LR999951.1	8200001	8300000
LR999951.1	8300001	8400000
LR999951.1	8400001	8500000
LR999951.1	8500001	8600000
LR999951.1	8600001	8700000
LR999951.1	8700001	8800000
LR999951.1	8800001	8900000
LR999951.1	8900001	9000000
LR999951.1	9000001	9100000
LR999951.1	9100001	9200000
LR999951.1	9200001	9300000
LR999951.1	9300001	9400000
LR999951.1	9400001	9500000
LR999951.1	9500001	9600000
LR999951.1	9600001	9700000
LR999951.1	9700001	9800000
LR999951.1	9800001	9839934
LR999952.1	1	100000
LR999952.1	100001	200000
LR999952.1	200001	300000
LR999952.1	300001	400000
LR999952.1	400001	500000
LR999952.1	500001	600000
LR999952.1	600001	700000
LR999952.1	700001	800000
LR999952.1	800001	900000
LR999952.1	900001	1000000
LR999952.1	1000001	1100000
LR999952.1	1100001	1200000
LR999952.1	1200001	1300000
LR999952.1	1300001	1400000
LR999952.1	1400001	1500000
LR999952.1	1500001	1600000
LR999952.1	1600001	1700000
LR999952.1	1700001	1800000
LR999952.1	1800001	1900000
LR999952.1	1900001	2000000
LR999952.1	2000001	2100000
LR999952.1	2100001	2200000
LR999952.1	2200001	2300000
LR999952.1	2300001	2400000
LR999952.1	2400001	2500000
LR999952.1	2500001	2600000
LR999952.1	2600001	2700000
LR999952.1	2700001	2800000
LR999952.1	2800001	2900000
LR999952.1	2900001	3000000
LR999952.1	3000001	3100000
LR999952.1	3100001	3200000
LR999952.1	3200001	3300000
LR999952.1	3300001	3400000
LR999952.1	3400001	3500000
LR999952.1	3500001	3600000
LR999952.1	3600001	3700000
LR999952.1	3700001	3800000
LR999952.1	3800001	3900000
LR999952.1	3900001	4000000
LR999952.1	4000001	4100000
LR999952.1	4100001	4200000
LR999952.1	4200001	4300000
LR999952.1	4300001	4400000
LR999952.1	4400001	4500000
LR999952.1	4500001	4600000
LR999952.1	4600001	4700000
LR999952.1	4700001	4800000
LR999952.1	4800001	4900000
LR999952.1	4900001	5000000
LR999952.1	5000001	5100000
LR999952.1	5100001	5200000
LR999952.1	5200001	5300000
LR999952.1	5300001	5400000
LR999952.1	5400001	5500000
LR999952.1	5500001	5600000
LR999952.1	5600001	5700000
LR999952.1	5700001	5800000
LR999952.1	5800001	5900000
LR999952.1	5900001	6000000
LR999952.1	6000001	6100000
LR999952.1	6100001	6200000
LR999952.1	6200001	6300000
LR999952.1	6300001	6400000
LR999952.1	6400001	6500000
LR999952.1	6500001	6600000
LR999952.1	6600001	6700000
LR999952.1	6700001	6800000
LR999952.1	6800001	6900000
LR999952.1	6900001	7000000
LR999952.1	7000001	7100000
LR999952.1	7100001	7200000
LR999952.1	7200001	7300000
LR999952.1	7300001	7400000
LR999952.1	7400001	7500000
LR999952.1	7500001	7600000
LR999952.1	7600001	7700000
LR999952.1	7700001	7800000
LR999952.1	7800001	7900000
LR999952.1	7900001	8000000
LR999952.1	8000001	8100000
LR999952.1	8100001	8200000
LR999952.1	8200001	8262369
LR999953.1	1	100000
LR999953.1	100001	200000
LR999953.1	200001	300000
LR999953.1	300001	400000
LR999953.1	400001	500000
LR999953.1	500001	600000
LR999953.1	600001	700000
LR999953.1	700001	800000
LR999953.1	800001	900000
LR999953.1	900001	1000000
LR999953.1	1000001	1100000
LR999953.1	1100001	1200000
LR999953.1	1200001	1300000
LR999953.1	1300001	1400000
LR999953.1	1400001	1500000
LR999953.1	1500001	1600000
LR999953.1	1600001	1700000
LR999953.1	1700001	1800000
LR999953.1	1800001	1900000
LR999953.1	1900001	2000000
LR999953.1	2000001	2100000
LR999953.1	2100001	2200000
LR999953.1	2200001	2300000
LR999953.1	2300001	2400000
LR999953.1	2400001	2500000
LR999953.1	2500001	2600000
LR999953.1	2600001	2700000
LR999953.1	2700001	2800000
LR999953.1	2800001	2900000
LR999953.1	2900001	3000000
LR999953.1	3000001	3100000
LR999953.1	3100001	3200000
LR999953.1	3200001	3300000
LR999953.1	3300001	3400000
LR999953.1	3400001	3500000
LR999953.1	3500001	3600000
LR999953.1	3600001	3700000
LR999953.1	3700001	3800000
LR999953.1	3800001	3900000
LR999953.1	3900001	4000000
LR999953.1	4000001	4100000
LR999953.1	4100001	4200000
LR999953.1	4200001	4300000
LR999953.1	4300001	4400000
LR999953.1	4400001	4500000
LR999953.1	4500001	4600000
LR999953.1	4600001	4700000
LR999953.1	4700001	4800000
LR999953.1	4800001	4900000
LR999953.1	4900001	5000000
LR999953.1	5000001	5100000
LR999953.1	5100001	5200000
LR999953.1	5200001	5300000
LR999953.1	5300001	5400000
LR999953.1	5400001	5500000
LR999953.1	5500001	5600000
LR999953.1	5600001	5700000
LR999953.1	5700001	5800000
LR999953.1	5800001	5900000
LR999953.1	5900001	6000000
LR999953.1	6000001	6100000
LR999953.1	6100001	6200000
LR999953.1	6200001	6300000
LR999953.1	6300001	6400000
LR999953.1	6400001	6500000
LR999953.1	6500001	6600000
LR999953.1	6600001	6700000
LR999953.1	6700001	6800000
LR999953.1	6800001	6900000
LR999953.1	6900001	7000000
LR999953.1	7000001	7100000
LR999953.1	7100001	7200000
LR999953.1	7200001	7300000
LR999953.1	7300001	7400000
LR999953.1	7400001	7500000
LR999953.1	7500001	7600000
LR999953.1	7600001	7700000
LR999953.1	7700001	7800000
LR999953.1	7800001	7900000
LR999953.1	7900001	8000000
LR999953.1	8000001	8100000
LR999953.1	8100001	8178468
LR999954.1	1	100000
LR999954.1	100001	200000
LR999954.1	200001	300000
LR999954.1	300001	400000
LR999954.1	400001	500000
LR999954.1	500001	600000
LR999954.1	600001	700000
LR999954.1	700001	800000
LR999954.1	800001	900000
LR999954.1	900001	1000000
LR999954.1	1000001	1100000
LR999954.1	1100001	1200000
LR999954.1	1200001	1300000
LR999954.1	1300001	1400000
LR999954.1	1400001	1500000
LR999954.1	1500001	1600000
LR999954.1	1600001	1700000
LR999954.1	1700001	1800000
LR999954.1	1800001	1900000
LR999954.1	1900001	2000000
LR999954.1	2000001	2100000
LR999954.1	2100001	2200000
LR999954.1	2200001	2300000
LR999954.1	2300001	2400000
LR999954.1	2400001	2500000
LR999954.1	2500001	2600000
LR999954.1	2600001	2700000
LR999954.1	2700001	2800000
LR999954.1	2800001	2900000
LR999954.1	2900001	3000000
LR999954.1	3000001	3100000
LR999954.1	3100001	3200000
LR999954.1	3200001	3300000
LR999954.1	3300001	3400000
LR999954.1	3400001	3500000
LR999954.1	3500001	3600000
LR999954.1	3600001	3700000
LR999954.1	3700001	3800000
LR999954.1	3800001	3900000
LR999954.1	3900001	4000000
LR999954.1	4000001	4100000
LR999954.1	4100001	4200000
LR999954.1	4200001	4300000
LR999954.1	4300001	4400000
LR999954.1	4400001	4500000
LR999954.1	4500001	4600000
LR999954.1	4600001	4700000
LR999954.1	4700001	4800000
LR999954.1	4800001	4900000
LR999954.1	4900001	5000000
LR999954.1	5000001	5100000
LR999954.1	5100001	5200000
LR999954.1	5200001	5300000
LR999954.1	5300001	5400000
LR999954.1	5400001	5500000
LR999954.1	5500001	5600000
LR999954.1	5600001	5700000
LR999954.1	5700001	5800000
LR999954.1	5800001	5900000
LR999954.1	5900001	6000000
LR999954.1	6000001	6100000
LR999954.1	6100001	6200000
LR999954.1	6200001	6300000
LR999954.1	6300001	6400000
LR999954.1	6400001	6500000
LR999954.1	6500001	6600000
LR999954.1	6600001	6700000
LR999954.1	6700001	6800000
LR999954.1	6800001	6900000
LR999954.1	6900001	7000000
LR999954.1	7000001	7100000
LR999954.1	7100001	7200000
LR999954.1	7200001	7300000
LR999954.1	7300001	7379297
LR999955.1	1	100000
LR999955.1	100001	200000
LR999955.1	200001	300000
LR999955.1	300001	400000
LR999955.1	400001	500000
LR999955.1	500001	600000
LR999955.1	600001	700000
LR999955.1	700001	800000
LR999955.1	800001	900000
LR999955.1	900001	1000000
LR999955.1	1000001	1100000
LR999955.1	1100001	1200000
LR999955.1	1200001	1300000
LR999955.1	1300001	1400000
LR999955.1	1400001	1500000
LR999955.1	1500001	1600000
LR999955.1	1600001	1700000
LR999955.1	1700001	1800000
LR999955.1	1800001	1900000
LR999955.1	1900001	2000000
LR999955.1	2000001	2100000
LR999955.1	2100001	2200000
LR999955.1	2200001	2300000
LR999955.1	2300001	2400000
LR999955.1	2400001	2500000
LR999955.1	2500001	2600000
LR999955.1	2600001	2700000
LR999955.1	2700001	2800000
LR999955.1	2800001	2900000
LR999955.1	2900001	3000000
LR999955.1	3000001	3100000
LR999955.1	3100001	3200000
LR999955.1	3200001	3300000
LR999955.1	3300001	3400000
LR999955.1	3400001	3500000
LR999955.1	3500001	3600000
LR999955.1	3600001	3700000
LR999955.1	3700001	3800000
LR999955.1	3800001	3900000
LR999955.1	3900001	4000000
LR999955.1	4000001	4100000
LR999955.1	4100001	4200000
LR999955.1	4200001	4300000
LR999955.1	4300001	4400000
LR999955.1	4400001	4500000
LR999955.1	4500001	4600000
LR999955.1	4600001	4700000
LR999955.1	4700001	4800000
LR999955.1	4800001	4900000
LR999955.1	4900001	5000000
LR999955.1	5000001	5100000
LR999955.1	5100001	5200000
LR999955.1	5200001	5300000
LR999955.1	5300001	5400000
LR999955.1	5400001	5500000
LR999955.1	5500001	5600000
LR999955.1	5600001	5700000
LR999955.1	5700001	5800000
LR999955.1	5800001	5900000
LR999955.1	5900001	6000000
LR999955.1	6000001	6100000
LR999955.1	6100001	6166334
