"set" "map" "mkr" "phys" "gen" "vld" "loess"
"vcar" "chrLR999948.1" "35311" 10732400 41.166 TRUE NA
"vcar" "chrLR999949.1" "35356" 260430 0 TRUE NA
"vcar" "chrLR999949.1" "35387" 640731 0 TRUE 1.04
"vcar" "chrLR999949.1" "35437" 1075470 1.111 TRUE 1.32
"vcar" "chrLR999949.1" "35471" 1326230 1.111 TRUE 2.42
"vcar" "chrLR999949.1" "35472" 1326460 1.111 TRUE 2.42
"vcar" "chrLR999949.1" "35562" 2161440 4.45 TRUE 7.78
"vcar" "chrLR999949.1" "35629" 2498030 6.672 TRUE 5.58
"vcar" "chrLR999949.1" "35664" 2843260 7.783 TRUE 6.88
"vcar" "chrLR999949.1" "35691" 2896640 8.895 TRUE 7.94
"vcar" "chrLR999949.1" "35694" 2965940 8.895 TRUE 9
"vcar" "chrLR999949.1" "35740" 3551050 8.895 TRUE -7.16
"vcar" "chrLR999949.1" "35758" 3551400 8.895 TRUE -7.17
"vcar" "chrLR999949.1" "35822" 4915600 15.585 TRUE -7.69
"vcar" "chrLR999949.1" "35851" 5233660 15.585 TRUE 6.54
"vcar" "chrLR999949.1" "35854" 5283890 15.585 TRUE 11.08
"vcar" "chrLR999949.1" "35864" 5487490 18.92 TRUE 6.01
"vcar" "chrLR999949.1" "35865" 5527980 18.92 TRUE 0
"vcar" "chrLR999949.1" "35875" 5606320 18.92 TRUE 0
"vcar" "chrLR999949.1" "35888" 5760180 18.92 TRUE 0
"vcar" "chrLR999949.1" "35890" 5760410 18.92 TRUE 0
"vcar" "chrLR999949.1" "35902" 6175880 21.143 TRUE 2.41
"vcar" "chrLR999949.1" "35922" 6393780 21.143 TRUE 0.12
"vcar" "chrLR999949.1" "35968" 6605880 21.143 TRUE 2.04
"vcar" "chrLR999949.1" "36004" 7243420 24.482 TRUE 3.01
"vcar" "chrLR999949.1" "36040" 7503180 24.482 TRUE 6.34
"vcar" "chrLR999949.1" "36101" 8509990 34.526 TRUE 11.76
"vcar" "chrLR999949.1" "36183" 9449070 47.967 TRUE 9.72
"vcar" "chrLR999949.1" "36189" 9628050 49.078 TRUE 8.28
"vcar" "chrLR999949.1" "36236" 9973730 51.302 TRUE 5.4
"vcar" "chrLR999949.1" "36293" 11092400 52.413 TRUE NA
"vcar" "chrLR999950.1" "36310" 206343 0 TRUE NA
"vcar" "chrLR999950.1" "36327" 216108 1.111 TRUE 1.95
"vcar" "chrLR999950.1" "36347" 438973 1.111 TRUE 1.95
"vcar" "chrLR999950.1" "36358" 494819 1.111 TRUE 1.96
"vcar" "chrLR999950.1" "36387" 1579380 3.334 TRUE 2.17
"vcar" "chrLR999950.1" "36409" 1970910 4.445 TRUE 2.97
"vcar" "chrLR999950.1" "36462" 2193210 5.556 TRUE 4.67
"vcar" "chrLR999950.1" "36492" 2360920 5.556 TRUE 5.89
"vcar" "chrLR999950.1" "36497" 2361270 5.556 TRUE 5.89
"vcar" "chrLR999950.1" "36499" 2393720 5.556 TRUE 6.09
"vcar" "chrLR999950.1" "36542" 2814070 10.004 TRUE 6.96
"vcar" "chrLR999950.1" "36556" 2887940 10.004 TRUE 4.09
"vcar" "chrLR999950.1" "36634" 3315260 10.004 TRUE 5.71
"vcar" "chrLR999950.1" "36647" 3365280 10.004 TRUE 5.31
"vcar" "chrLR999950.1" "36657" 3523160 12.227 TRUE 9.43
"vcar" "chrLR999950.1" "36673" 3591600 12.227 TRUE 10.61
"vcar" "chrLR999950.1" "36680" 3641240 13.339 TRUE 14.27
"vcar" "chrLR999950.1" "36705" 3754750 13.339 TRUE 21.83
"vcar" "chrLR999950.1" "36711" 3765980 13.339 TRUE 25.96
"vcar" "chrLR999950.1" "36717" 3837070 14.45 TRUE 15.12
"vcar" "chrLR999950.1" "36753" 3859880 20.009 TRUE 14.13
"vcar" "chrLR999950.1" "36770" 4234690 20.009 TRUE 8.18
"vcar" "chrLR999950.1" "36797" 4339030 20.009 TRUE 7.35
"vcar" "chrLR999950.1" "36825" 4536610 22.232 TRUE 9.7
"vcar" "chrLR999950.1" "36831" 4654160 23.344 TRUE 6.38
"vcar" "chrLR999950.1" "36836" 4654460 23.344 TRUE 6.38
"vcar" "chrLR999950.1" "36896" 4894360 24.455 TRUE 3
"vcar" "chrLR999950.1" "36899" 4894570 24.455 TRUE 2.99
"vcar" "chrLR999950.1" "36925" 5258380 24.455 TRUE 0.81
"vcar" "chrLR999950.1" "36958" 5536460 25.566 TRUE 3.03
"vcar" "chrLR999950.1" "36972" 5536820 25.566 TRUE 3
"vcar" "chrLR999950.1" "36978" 5563260 25.566 TRUE 2.69
"vcar" "chrLR999950.1" "37049" 6345240 27.79 TRUE 6.13
"vcar" "chrLR999950.1" "37060" 6432530 27.79 TRUE 6.77
"vcar" "chrLR999950.1" "37072" 6433650 27.79 TRUE 6.78
"vcar" "chrLR999950.1" "37214" 7142090 35.575 TRUE 9.01
"vcar" "chrLR999950.1" "37224" 7250150 36.686 TRUE 8.66
"vcar" "chrLR999950.1" "37230" 7368240 37.797 TRUE 7.96
"vcar" "chrLR999950.1" "37256" 7401610 37.797 TRUE 7.81
"vcar" "chrLR999950.1" "37276" 7462830 37.797 TRUE 8.35
"vcar" "chrLR999950.1" "37353" 8604650 45.582 TRUE -1.75
"vcar" "chrLR999950.1" "37379" 8707810 45.582 TRUE -1.1
"vcar" "chrLR999950.1" "37386" 8708100 45.582 TRUE -1.1
"vcar" "chrLR999950.1" "37401" 8977620 45.582 TRUE 0.69
"vcar" "chrLR999950.1" "37440" 9205100 45.582 TRUE 2.24
"vcar" "chrLR999950.1" "37441" 9205400 45.582 TRUE 2.24
"vcar" "chrLR999950.1" "37446" 9228040 45.582 TRUE 2.38
"vcar" "chrLR999950.1" "37453" 9290450 46.693 TRUE 2.72
"vcar" "chrLR999950.1" "37473" 9515960 46.693 TRUE 1.7
"vcar" "chrLR999950.1" "37486" 9828200 46.693 TRUE -0.66
"vcar" "chrLR999950.1" "37493" 9854120 46.693 TRUE NA
"vcar" "chrLR999951.1" "37542" 425835 0 TRUE NA
"vcar" "chrLR999951.1" "37549" 443617 0 TRUE 0
"vcar" "chrLR999951.1" "37558" 504871 0 TRUE 0
"vcar" "chrLR999951.1" "37577" 515919 0 TRUE 0
"vcar" "chrLR999951.1" "37587" 516163 0 TRUE 0
"vcar" "chrLR999951.1" "37613" 883945 0 TRUE 0
"vcar" "chrLR999951.1" "37616" 884221 0 TRUE 0
"vcar" "chrLR999951.1" "37630" 1300000 4.456 TRUE 11.35
"vcar" "chrLR999951.1" "37643" 1300270 4.456 TRUE 11.34
"vcar" "chrLR999951.1" "37665" 1453280 5.567 TRUE 5.52
"vcar" "chrLR999951.1" "37674" 1571580 5.567 TRUE 8.29
"vcar" "chrLR999951.1" "37689" 1866600 10.024 TRUE 11.4
"vcar" "chrLR999951.1" "37697" 1940780 10.024 TRUE 9.84
"vcar" "chrLR999951.1" "37792" 2648540 11.135 TRUE -12.52
"vcar" "chrLR999951.1" "37823" 2745150 11.135 TRUE 11.18
"vcar" "chrLR999951.1" "37826" 2755570 11.135 TRUE 13.74
"vcar" "chrLR999951.1" "37842" 2807140 12.246 TRUE 26.4
"vcar" "chrLR999951.1" "37843" 2807490 12.246 TRUE 26.49
"vcar" "chrLR999951.1" "37884" 3330950 17.814 TRUE 6.37
"vcar" "chrLR999951.1" "37940" 3593510 18.925 TRUE 2.31
"vcar" "chrLR999951.1" "37955" 3908270 18.925 TRUE 0
"vcar" "chrLR999951.1" "37988" 4147150 18.925 TRUE 6.71
"vcar" "chrLR999951.1" "37992" 4147460 18.925 TRUE 6.73
"vcar" "chrLR999951.1" "38006" 4147970 18.925 TRUE 6.76
"vcar" "chrLR999951.1" "38061" 4392270 22.26 TRUE 4.63
"vcar" "chrLR999951.1" "38064" 4518150 22.26 TRUE 1.33
"vcar" "chrLR999951.1" "38068" 4653550 22.26 TRUE 14.71
"vcar" "chrLR999951.1" "38069" 4687270 23.371 TRUE 25
"vcar" "chrLR999951.1" "38091" 4731580 24.483 TRUE 10.89
"vcar" "chrLR999951.1" "38124" 5002200 26.705 TRUE 1.61
"vcar" "chrLR999951.1" "38138" 5112380 26.705 TRUE NA
"vcar" "chrLR999952.1" "38667" 361269 0 TRUE NA
"vcar" "chrLR999952.1" "38725" 1115100 2.224 TRUE 10.55
"vcar" "chrLR999952.1" "38739" 1294850 4.446 TRUE 10.92
"vcar" "chrLR999952.1" "38838" 2189960 7.781 TRUE 0.56
"vcar" "chrLR999952.1" "38850" 2349060 7.781 TRUE 1.42
"vcar" "chrLR999952.1" "38970" 3394220 18.989 TRUE 9.44
"vcar" "chrLR999952.1" "38988" 3603470 21.212 TRUE 24.33
"vcar" "chrLR999952.1" "39011" 3777240 23.436 TRUE 0
"vcar" "chrLR999952.1" "39027" 3796250 23.436 TRUE 0
"vcar" "chrLR999952.1" "39031" 3810510 23.436 TRUE 0
"vcar" "chrLR999952.1" "39037" 3868930 23.436 TRUE 0
"vcar" "chrLR999952.1" "39061" 4361290 25.658 TRUE 0
"vcar" "chrLR999952.1" "39072" 4538440 25.658 TRUE 0
"vcar" "chrLR999952.1" "39106" 4807230 25.658 TRUE 9.75
"vcar" "chrLR999952.1" "39109" 4893490 26.769 TRUE 16.01
"vcar" "chrLR999952.1" "39177" 5297390 26.769 TRUE -10.61
"vcar" "chrLR999952.1" "39293" 7243900 31.216 TRUE -0.1
"vcar" "chrLR999952.1" "39304" 7289570 31.216 TRUE 0.1
"vcar" "chrLR999952.1" "39340" 7993750 32.327 TRUE 0
"vcar" "chrLR999952.1" "39352" 7994030 32.327 TRUE NA
"vcar" "chrLR999953.1" "39366" 162210 0 TRUE NA
"vcar" "chrLR999953.1" "39388" 750263 2.223 TRUE 1.89
"vcar" "chrLR999953.1" "39420" 1609600 10.064 TRUE 0
"vcar" "chrLR999953.1" "39455" 1900950 10.064 TRUE 0
"vcar" "chrLR999953.1" "39459" 1901160 10.064 TRUE 0
"vcar" "chrLR999953.1" "39497" 2409720 13.402 TRUE 3.28
"vcar" "chrLR999953.1" "39537" 2988040 16.737 TRUE 0
"vcar" "chrLR999953.1" "39566" 3355560 16.737 TRUE 0
"vcar" "chrLR999953.1" "39571" 3355790 16.737 TRUE 0
"vcar" "chrLR999953.1" "39606" 3850650 16.737 TRUE 0
"vcar" "chrLR999953.1" "39677" 5377510 18.961 TRUE 0
"vcar" "chrLR999953.1" "39693" 5472030 18.961 TRUE 0
"vcar" "chrLR999953.1" "39697" 5472370 18.961 TRUE 0
"vcar" "chrLR999953.1" "39706" 5472580 18.961 TRUE 0
"vcar" "chrLR999953.1" "39773" 5970420 22.296 TRUE 0
"vcar" "chrLR999953.1" "39779" 5970690 22.296 TRUE 0
"vcar" "chrLR999953.1" "39798" 6058660 22.296 TRUE 0
"vcar" "chrLR999953.1" "39808" 6065970 22.296 FALSE 10.84
"vcar" "chrLR999953.1" "39831" 6250060 33.544 TRUE 29.38
"vcar" "chrLR999953.1" "39899" 7981780 43.681 TRUE NA
"vcar" "chrLR999954.1" "40104" 2803450 0 TRUE NA
"vcar" "chrLR999954.1" "40128" 2914740 2.224 TRUE 0
"vcar" "chrLR999954.1" "40150" 3309270 7.792 TRUE 0
"vcar" "chrLR999954.1" "40262" 4583220 14.498 TRUE 0
"vcar" "chrLR999954.1" "40311" 5279320 14.498 TRUE 0
"vcar" "chrLR999954.1" "40318" 5279580 14.498 TRUE 0
"vcar" "chrLR999954.1" "40352" 5969590 15.61 TRUE 0
"vcar" "chrLR999954.1" "40372" 6926180 16.721 TRUE 0
"vcar" "chrLR999954.1" "40375" 6926380 16.721 TRUE 0.01
"vcar" "chrLR999954.1" "40382" 6956210 20.059 TRUE NA
"vcar" "chrLR999955.1" "40532" 1937940 0 TRUE NA
"vcar" "chrLR999955.1" "40541" 2141840 0 TRUE 0
"vcar" "chrLR999955.1" "40580" 2321270 0 TRUE 0
"vcar" "chrLR999955.1" "40601" 2366980 1.111 TRUE 0
"vcar" "chrLR999955.1" "40638" 2626400 4.446 TRUE 0
"vcar" "chrLR999955.1" "40649" 2775630 4.446 TRUE 0
"vcar" "chrLR999955.1" "40695" 3380000 5.558 TRUE 0
"vcar" "chrLR999955.1" "40717" 3942060 8.896 TRUE 0
"vcar" "chrLR999955.1" "40725" 4120850 8.896 TRUE 0
"vcar" "chrLR999955.1" "40760" 5049970 21.371 TRUE 0
"vcar" "chrLR999955.1" "40792" 5580670 22.482 TRUE 0
"vcar" "chrLR999955.1" "40803" 5583000 22.482 TRUE NA
