"mkr" "set" "map" "phys" "gen" "vld" "slidingwindow.3" "slidingwindow" "slidingwindow.2" "slidingwindow.4" "vld.1" "loess" "chr_length" "chr_start" "genome_pos" "rel_pos" "chr_type"
"169" 1075 "vcar" "LR999925.1" 9358290 31.136 TRUE 1.99 2.29 2.29 1.99 TRUE 3.09 16607008 17040296 26398586 56.3514511464076 "Autosome"
"170" 1105 "vcar" "LR999925.1" 9775180 32.248 TRUE 3.86 2.67 2.67 3.86 TRUE 3.37 16607008 17040296 26815476 58.8617769076766 "Autosome"
"171" 1145 "vcar" "LR999925.1" 10527200 36.704 TRUE 3.38 0 0 3.38 TRUE 3.53 16607008 17040296 27567496 63.390106152776 "Autosome"
"172" 1156 "vcar" "LR999925.1" 10549100 36.704 TRUE 3.38 0 0 3.38 TRUE 3.42 16607008 17040296 27589396 63.5219781913756 "Autosome"
"173" 1179 "vcar" "LR999925.1" 10706000 36.704 TRUE 3.38 0 0 3.38 TRUE 2.43 16607008 17040296 27746296 64.4667600569591 "Autosome"
"174" 1206 "vcar" "LR999925.1" 10879100 36.704 TRUE 0 0 0 0 TRUE 1.22 16607008 17040296 27919396 65.5090911017807 "Autosome"
"175" 1248 "vcar" "LR999925.1" 11156300 36.704 TRUE 1.26 0 0 1.26 TRUE 0.38 16607008 17040296 28196596 67.1782659465209 "Autosome"
"176" 1277 "vcar" "LR999925.1" 11738400 36.704 TRUE 2.9 6.46 6.46 2.9 TRUE 3.03 16607008 17040296 28778696 70.6834126893899 "Autosome"
"177" 1292 "vcar" "LR999925.1" 12043400 38.928 TRUE 4.41 7.71 7.71 4.41 TRUE 5.26 16607008 17040296 29083696 72.5199867429461 "Autosome"
"178" 1301 "vcar" "LR999925.1" 12104900 38.928 TRUE 4.33 5.87 5.87 4.33 TRUE 5.37 16607008 17040296 29145196 72.8903123307943 "Autosome"
"179" 1330 "vcar" "LR999925.1" 12297200 41.151 TRUE 4.64 5.74 5.74 4.64 TRUE 4.95 16607008 17040296 29337496 74.0482572176758 "Autosome"
"180" 1354 "vcar" "LR999925.1" 12550000 41.151 TRUE 4.68 4.97 4.97 4.68 TRUE 4.9 16607008 17040296 29590296 75.5705061381316 "Autosome"
"181" 1363 "vcar" "LR999925.1" 12780600 43.374 TRUE 4.12 3.37 3.37 4.12 TRUE 4.31 16607008 17040296 29820896 76.9590765537055 "Autosome"
"182" 1370 "vcar" "LR999925.1" 12872200 43.374 TRUE 4.12 3.5 3.5 4.12 TRUE 3.93 16607008 17040296 29912496 77.5106509251998 "Autosome"
"183" 1391 "vcar" "LR999925.1" 12951200 43.374 TRUE 4.12 3.86 3.86 4.12 TRUE 3.78 16607008 17040296 29991496 77.9863537128422 "Autosome"
"184" 1395 "vcar" "LR999925.1" 12951500 43.374 TRUE 4.12 3.86 3.86 4.12 TRUE 3.77 16607008 17040296 29991796 77.9881601791244 "Autosome"
"185" 1409 "vcar" "LR999925.1" 13050800 43.374 TRUE 3.58 3.09 3.09 3.58 TRUE 3.74 16607008 17040296 30091096 78.5861005185281 "Autosome"
"186" 1442 "vcar" "LR999925.1" 13212500 43.374 TRUE 2.75 3.29 3.29 2.75 TRUE 3.24 16607008 17040296 30252796 79.5597858446266 "Autosome"
"187" 1455 "vcar" "LR999925.1" 13274200 44.485 TRUE 2.49 3.09 3.09 2.49 TRUE 2.9 16607008 17040296 30314496 79.9313157433296 "Autosome"
"188" 1464 "vcar" "LR999925.1" 13274700 44.485 TRUE 2.49 3.09 3.09 2.49 TRUE 2.9 16607008 17040296 30314996 79.9343265204665 "Autosome"
"189" 1465 "vcar" "LR999925.1" 13274900 44.485 TRUE 2.49 3.09 3.09 2.49 TRUE 2.9 16607008 17040296 30315196 79.9355308313213 "Autosome"
"190" 1488 "vcar" "LR999925.1" 13425200 45.596 TRUE 2.34 3.59 3.59 2.34 TRUE 2.39 16607008 17040296 30465496 80.8405704386967 "Autosome"
"191" 1505 "vcar" "LR999925.1" 13551800 45.596 TRUE 1.97 2.43 2.43 1.97 TRUE 1.67 16607008 17040296 30592096 81.6028992097794 "Autosome"
"192" 1521 "vcar" "LR999925.1" 13713500 45.596 TRUE 1.82 1.29 1.29 1.82 TRUE 1.15 16607008 17040296 30753796 82.5765845358779 "Autosome"
"193" 1563 "vcar" "LR999925.1" 13952800 45.596 TRUE 1.67 0 0 1.67 TRUE 1.21 16607008 17040296 30993096 84.0175424736352 "Autosome"
"194" 1575 "vcar" "LR999925.1" 14146300 45.596 TRUE 1.4 1.18 1.18 1.4 TRUE 1.25 16607008 17040296 31186596 85.1827132256455 "Autosome"
"195" 1580 "vcar" "LR999925.1" 14229100 45.596 TRUE 1.09 1.82 1.82 1.09 TRUE 1.23 16607008 17040296 31269396 85.6812979195289 "Autosome"
"196" 1590 "vcar" "LR999925.1" 14634000 46.708 TRUE 0.91 1.52 1.52 0.91 TRUE 0.86 16607008 17040296 31674296 88.1194252450532 "Autosome"
"197" 1610 "vcar" "LR999925.1" 14671000 46.708 TRUE 0.91 1.41 1.41 0.91 TRUE 0.78 16607008 17040296 31711296 88.3422227531895 "Autosome"
"198" 1613 "vcar" "LR999925.1" 14706300 46.708 TRUE 0.91 0.82 0.82 0.91 TRUE 0.72 16607008 17040296 31746596 88.5547836190601 "Autosome"
"199" 1637 "vcar" "LR999925.1" 14965000 46.708 TRUE 0.62 0 0 0.62 TRUE 0.71 16607008 17040296 32005296 90.1125597097322 "Autosome"
"200" 1658 "vcar" "LR999925.1" 14965400 46.708 TRUE 0.62 0 0 0.62 TRUE 0.71 16607008 17040296 32005696 90.1149683314418 "Autosome"
"201" 1666 "vcar" "LR999925.1" 15187800 46.708 TRUE 0.66 0 0 0.66 TRUE 0.74 16607008 17040296 32228096 91.4541620019693 "Autosome"
"202" 1667 "vcar" "LR999925.1" 15188000 46.708 TRUE 0.66 0 0 0.66 TRUE 0.74 16607008 17040296 32228296 91.4553663128241 "Autosome"
"203" 1677 "vcar" "LR999925.1" 15188300 46.708 TRUE 0.66 0 0 0.66 TRUE 0.74 16607008 17040296 32228596 91.4571727791063 "Autosome"
"204" 1682 "vcar" "LR999925.1" 15319800 46.708 TRUE 0.6 0 0 0.6 TRUE 0.7 16607008 17040296 32360096 92.2490071661313 "Autosome"
"205" 1726 "vcar" "LR999925.1" 15927400 46.708 TRUE 0.81 4.12 4.12 0.81 TRUE 0.8 16607008 17040296 32967696 95.9077035429862 "Autosome"
"206" 1753 "vcar" "LR999925.1" 16164500 47.819 TRUE 0.94 4.12 4.12 0.94 TRUE 0.89 16607008 17040296 33204796 97.3354140613409 "Autosome"
"207" 1778 "vcar" "LR999925.1" 16215200 47.819 TRUE 1.24 4.12 4.12 1.24 TRUE NA 16607008 17040296 33255496 97.6407068630304 "Autosome"
"208" 1841 "vcar" "LR999926.1" 376622 1.111 TRUE 0 0 0 0 TRUE NA 16362069 33647304 34023926 2.30179936290453 "Autosome"
"209" 1844 "vcar" "LR999926.1" 376847 1.111 TRUE 0 0 0 0 TRUE 0.33 16362069 33647304 34024151 2.30317449461923 "Autosome"
"210" 1867 "vcar" "LR999926.1" 652057 1.111 TRUE 0 0 0 0 TRUE 0.93 16362069 33647304 34299361 3.98517449107445 "Autosome"
"211" 1888 "vcar" "LR999926.1" 1002180 1.111 TRUE 1.68 0 0 1.68 TRUE 1.72 16362069 33647304 34649484 6.12502000816645 "Autosome"
"212" 1954 "vcar" "LR999926.1" 1759190 3.335 TRUE 3.72 4.18 4.18 3.72 TRUE 3.01 16362069 33647304 35406494 10.7516353830313 "Autosome"
"213" 1966 "vcar" "LR999926.1" 1816310 3.335 TRUE 3.72 4.18 4.18 3.72 TRUE 3.4 16362069 33647304 35463614 11.1007354876697 "Autosome"
"214" 1972 "vcar" "LR999926.1" 1816550 3.335 TRUE 3.72 4.18 4.18 3.72 TRUE 3.4 16362069 33647304 35463854 11.102202294832 "Autosome"
"215" 1998 "vcar" "LR999926.1" 2056170 4.446 TRUE 4.81 5.13 5.13 4.81 TRUE 3.66 16362069 33647304 35703474 12.5666870125043 "Autosome"
"216" 2002 "vcar" "LR999926.1" 2056520 4.446 TRUE 4.81 5.13 5.13 4.81 TRUE 3.67 16362069 33647304 35703824 12.5688261062828 "Autosome"
"217" 2017 "vcar" "LR999926.1" 2429350 6.67 TRUE 3.86 5.96 5.96 3.86 TRUE 4.25 16362069 33647304 36076654 14.8474499160222 "Autosome"
"218" 2072 "vcar" "LR999926.1" 2977270 8.893 TRUE 2.8 0 0 2.8 TRUE 2.65 16362069 33647304 36624574 18.1961706676582 "Autosome"
"219" 2096 "vcar" "LR999926.1" 3214670 8.893 TRUE 1.95 0 0 1.95 TRUE 2 16362069 33647304 36861974 19.6470874190788 "Autosome"
"220" 2110 "vcar" "LR999926.1" 3276070 8.893 TRUE 1.95 0 0 1.95 TRUE 1.84 16362069 33647304 36923374 20.022345584779 "Autosome"
"221" 2128 "vcar" "LR999926.1" 3328700 8.893 TRUE 1.74 1.44 1.44 1.74 TRUE 1.83 16362069 33647304 36976004 20.3440041720885 "Autosome"
"222" 2185 "vcar" "LR999926.1" 3827720 10.004 TRUE 0.71 1.28 1.28 0.71 TRUE 1.02 16362069 33647304 37475024 23.3938629643965 "Autosome"
"223" 2192 "vcar" "LR999926.1" 3933860 10.004 TRUE 0.71 0 0 0.71 TRUE 0.6 16362069 33647304 37581164 24.042558431944 "Autosome"
"224" 2199 "vcar" "LR999926.1" 3934140 10.004 TRUE 0.71 0 0 0.71 TRUE 0.6 16362069 33647304 37581444 24.0442697069668 "Autosome"
"225" 2207 "vcar" "LR999926.1" 3971970 10.004 TRUE 0.71 0 0 0.71 TRUE 0.39 16362069 33647304 37619274 24.2754751859316 "Autosome"
"226" 2229 "vcar" "LR999926.1" 4277660 10.004 TRUE 0.46 0 0 0.46 TRUE -0.18 16362069 33647304 37924964 26.1437596920047 "Autosome"
"227" 2234 "vcar" "LR999926.1" 4379650 10.004 TRUE 0 0 0 0 TRUE 0 16362069 33647304 38026954 26.7670916190367 "Autosome"
"228" 2242 "vcar" "LR999926.1" 4396850 10.004 TRUE 0 0 0 0 TRUE 0 16362069 33647304 38044154 26.8722127990048 "Autosome"
"229" 2245 "vcar" "LR999926.1" 4397050 10.004 TRUE 0 0 0 0 TRUE 0 16362069 33647304 38044354 26.8734351383068 "Autosome"
"230" 2257 "vcar" "LR999926.1" 4474610 10.004 TRUE 0 0 0 0 TRUE 0 16362069 33647304 38121914 27.3474583196049 "Autosome"
"231" 2261 "vcar" "LR999926.1" 4474960 10.004 TRUE 0 0 0 0 TRUE 0 16362069 33647304 38122264 27.3495974133834 "Autosome"
"232" 2271 "vcar" "LR999926.1" 4522470 10.004 TRUE 0 0 0 0 TRUE 0 16362069 33647304 38169774 27.6399641145628 "Autosome"
"233" 2292 "vcar" "LR999926.1" 4689800 10.004 TRUE 0 0 0 0 TRUE 0 16362069 33647304 38337104 28.6626342915434 "Autosome"
"234" 2302 "vcar" "LR999926.1" 4690140 10.004 TRUE 0 0 0 0 TRUE 0 16362069 33647304 38337444 28.6647122683568 "Autosome"
"235" 2312 "vcar" "LR999926.1" 4729370 10.004 TRUE 1.37 0 0 1.37 TRUE 0 16362069 33647304 38376674 28.9044741224352 "Autosome"
"236" 2326 "vcar" "LR999926.1" 4747210 10.004 TRUE 1.37 0 0 1.37 TRUE 0.23 16362069 33647304 38394514 29.0135067881696 "Autosome"
"237" 2408 "vcar" "LR999926.1" 5722190 13.342 TRUE 3.05 0 0 3.05 TRUE 2.29 16362069 33647304 39369494 34.9722886512702 "Autosome"
"238" 2429 "vcar" "LR999926.1" 5767320 13.342 TRUE 3.62 0 0 3.62 TRUE 2.2 16362069 33647304 39414624 35.2481095147564 "Autosome"
"239" 2447 "vcar" "LR999926.1" 5856300 13.342 TRUE 3.62 0 0 3.62 TRUE 2.12 16362069 33647304 39503604 35.7919282701962 "Autosome"
"240" 2477 "vcar" "LR999926.1" 6164210 13.342 TRUE 3.62 1 1 3.62 TRUE 2.71 16362069 33647304 39811514 37.673780742521 "Autosome"
"241" 2479 "vcar" "LR999926.1" 6164440 13.342 TRUE 3.62 1 1 3.62 TRUE 2.74 16362069 33647304 39811744 37.6751864327183 "Autosome"
"242" 2480 "vcar" "LR999926.1" 6222730 13.342 TRUE 3.58 4.22 4.22 3.58 TRUE 2.92 16362069 33647304 39870034 38.031437222273 "Autosome"
"243" 2496 "vcar" "LR999926.1" 6420490 14.453 TRUE 3.37 8.19 8.19 3.37 TRUE 4.34 16362069 33647304 40067794 39.2400863240462 "Autosome"
"244" 2518 "vcar" "LR999926.1" 6695920 17.788 TRUE 2.99 4.82 4.82 2.99 TRUE 4.81 16362069 33647304 40343224 40.9234308937335 "Autosome"
"245" 2527 "vcar" "LR999926.1" 7185030 17.788 TRUE 2.31 0 0 2.31 TRUE 1.31 16362069 33647304 40832334 43.9127227736297 "Autosome"
"246" 2530 "vcar" "LR999926.1" 7295380 17.788 TRUE 1.53 0 0 1.53 TRUE 0.57 16362069 33647304 40942684 44.5871484834834 "Autosome"
"247" 2540 "vcar" "LR999926.1" 7299310 17.788 TRUE 1.53 0 0 1.53 TRUE 0.64 16362069 33647304 40946614 44.6111674507668 "Autosome"
"248" 2562 "vcar" "LR999926.1" 7472870 17.788 TRUE 0 0 0 0 TRUE -0.85 16362069 33647304 41120174 45.6719134970033 "Autosome"
"249" 2566 "vcar" "LR999926.1" 7535840 17.788 TRUE 0 0 0 0 TRUE -0.17 16362069 33647304 41183144 46.0567670262239 "Autosome"
"250" 2582 "vcar" "LR999926.1" 7569250 17.788 TRUE 0 0 0 0 TRUE 0.45 16362069 33647304 41216554 46.2609588066155 "Autosome"
"251" 2588 "vcar" "LR999926.1" 7749660 17.788 TRUE 0.73 0 0 0.73 TRUE 0.12 16362069 33647304 41396964 47.363569973944 "Autosome"
"252" 2609 "vcar" "LR999926.1" 7824570 17.788 TRUE 0.73 0 0 0.73 TRUE 0.6 16362069 33647304 41471874 47.8213971594913 "Autosome"
"253" 2633 "vcar" "LR999926.1" 7824900 17.788 TRUE 0.73 0 0 0.73 TRUE 0.6 16362069 33647304 41472204 47.8234140193395 "Autosome"
"254" 2677 "vcar" "LR999926.1" 8581110 18.9 TRUE 3.35 4.38 4.38 3.35 TRUE 2.99 16362069 33647304 42228414 52.4451400369965 "Autosome"
"255" 2725 "vcar" "LR999926.1" 8844740 18.9 TRUE 5.6 8.08 8.08 5.6 TRUE 4 16362069 33647304 42492044 54.0563665878686 "Autosome"
"256" 2736 "vcar" "LR999926.1" 8845040 18.9 TRUE 5.6 8.08 8.08 5.6 TRUE 4 16362069 33647304 42492344 54.0582000968215 "Autosome"
"257" 2741 "vcar" "LR999926.1" 8959390 21.123 TRUE 4.96 8.08 8.08 4.96 TRUE 4.14 16362069 33647304 42606694 54.7570725927143 "Autosome"
"258" 2753 "vcar" "LR999926.1" 9165400 23.347 TRUE 4.96 8.4 8.4 4.96 TRUE 4.65 16362069 33647304 42812704 56.0161431906931 "Autosome"
"259" 2756 "vcar" "LR999926.1" 9516630 24.458 TRUE 4.96 1.43 1.43 4.96 TRUE 5.57 16362069 33647304 43163934 58.1627543558214 "Autosome"
"260" 2770 "vcar" "LR999926.1" 9814150 24.458 TRUE 5.06 0 0 5.06 TRUE 6.37 16362069 33647304 43461454 59.9811063014097 "Autosome"
"261" 2798 "vcar" "LR999926.1" 9912920 24.458 TRUE 3.07 0 0 3.07 TRUE 7.63 16362069 33647304 43560224 60.5847585656802 "Autosome"
"262" 2859 "vcar" "LR999926.1" 10936400 34.595 TRUE 2.39 1.37 1.37 2.39 TRUE 5.17 16362069 33647304 44583704 66.8399577095048 "Autosome"
"263" 2865 "vcar" "LR999926.1" 10970100 35.706 TRUE 2.39 1.37 1.37 2.39 TRUE 4.2 16362069 33647304 44617404 67.0459218818843 "Autosome"
"264" 2891 "vcar" "LR999926.1" 11101100 35.706 TRUE 2.39 2.39 2.39 2.39 TRUE 3.12 16362069 33647304 44748404 67.8465541246648 "Autosome"
"265" 2917 "vcar" "LR999926.1" 11187600 35.706 TRUE 2.39 2.39 2.39 2.39 TRUE 4.71 16362069 33647304 44834904 68.3752158727603 "Autosome"
"266" 2920 "vcar" "LR999926.1" 11188000 35.706 TRUE 2.39 2.39 2.39 2.39 TRUE 4.67 16362069 33647304 44835304 68.3776605513643 "Autosome"
"267" 2929 "vcar" "LR999926.1" 11211300 35.706 TRUE 2.39 2.39 2.39 2.39 TRUE 4.66 16362069 33647304 44858604 68.520063080042 "Autosome"
"268" 2957 "vcar" "LR999926.1" 11372000 35.706 TRUE 2.39 2.39 2.39 2.39 TRUE 1.82 16362069 33647304 45019304 69.5022127091629 "Autosome"
"269" 2967 "vcar" "LR999926.1" 11383900 35.706 TRUE 2.39 2.39 2.39 2.39 TRUE 1.74 16362069 33647304 45031204 69.5749418976292 "Autosome"
"270" 2975 "vcar" "LR999926.1" 11566600 36.818 TRUE 2.85 2.44 2.44 2.85 TRUE 2.74 16362069 33647304 45213904 70.6915488499651 "Autosome"
"271" 2978 "vcar" "LR999926.1" 11566900 36.818 TRUE 2.85 2.44 2.44 2.85 TRUE 2.74 16362069 33647304 45214204 70.6933823589181 "Autosome"
"272" 3058 "vcar" "LR999926.1" 12537700 39.041 TRUE 3.11 7.9 7.9 3.11 TRUE 3.25 16362069 33647304 46185004 76.6266173306078 "Autosome"
"273" 3067 "vcar" "LR999926.1" 12545500 40.153 TRUE 3.11 7.9 7.9 3.11 TRUE 3.24 16362069 33647304 46192804 76.674288563384 "Autosome"
"274" 3097 "vcar" "LR999926.1" 12895400 42.376 TRUE 2.92 7.9 7.9 2.92 TRUE 2.98 16362069 33647304 46542704 78.8127711721543 "Autosome"
"275" 3129 "vcar" "LR999926.1" 13404400 42.376 TRUE 2.53 0 0 2.53 TRUE 2.45 16362069 33647304 47051704 81.9236246956299 "Autosome"
"276" 3146 "vcar" "LR999926.1" 13482600 42.376 TRUE 2.53 0 0 2.53 TRUE 2.38 16362069 33647304 47129904 82.4015593626943 "Autosome"
"277" 3179 "vcar" "LR999926.1" 14002800 43.488 TRUE 2.47 2.72 2.72 2.47 TRUE 1.58 16362069 33647304 47650104 85.5808638870793 "Autosome"
"278" 3182 "vcar" "LR999926.1" 14003100 43.488 TRUE 2.47 2.72 2.72 2.47 TRUE 1.58 16362069 33647304 47650404 85.5826973960322 "Autosome"
"279" 3197 "vcar" "LR999926.1" 14106500 44.599 TRUE 2.47 2.72 2.72 2.47 TRUE 1.4 16362069 33647304 47753804 86.214646815143 "Autosome"
"280" 3211 "vcar" "LR999926.1" 14389500 44.599 TRUE 1.17 2.72 2.72 1.17 TRUE 1.07 16362069 33647304 48036804 87.9442569274094 "Autosome"
"281" 3290 "vcar" "LR999926.1" 15115900 44.599 TRUE 0 0 0 0 TRUE 0.25 16362069 33647304 48763204 92.38379327211 "Autosome"
"282" 3307 "vcar" "LR999926.1" 15348100 44.599 TRUE 0 0 0 0 TRUE 0.14 16362069 33647304 48995404 93.8029292016798 "Autosome"
"283" 3350 "vcar" "LR999926.1" 15440800 44.599 TRUE 0 0 0 0 TRUE 0.04 16362069 33647304 49088104 94.369483468136 "Autosome"
"284" 3427 "vcar" "LR999926.1" 16051900 44.599 TRUE 0 0 0 0 TRUE -0.47 16362069 33647304 49699204 98.1043412052596 "Autosome"
"285" 3442 "vcar" "LR999926.1" 16238800 44.599 TRUE 0 0 0 0 TRUE -0.6 16362069 33647304 49886104 99.2466172829365 "Autosome"
"286" 3458 "vcar" "LR999926.1" 16328600 44.599 TRUE 0 0 0 0 TRUE NA 16362069 33647304 49975904 99.7954476295143 "Autosome"
"287" 3516 "vcar" "LR999927.1" 496617 0 TRUE 1.65 13.29 13.29 1.65 TRUE NA 16090551 50009373 50505990 3.08638902421676 "Autosome"
"288" 3529 "vcar" "LR999927.1" 663834 2.223 TRUE 1.65 13.29 13.29 1.65 TRUE 2.59 16090551 50009373 50673207 4.1256138462878 "Autosome"
"289" 3550 "vcar" "LR999927.1" 1429130 2.223 TRUE 2.6 NA NA 2.6 TRUE 2.34 16090551 50009373 51438503 8.88179652766397 "Autosome"
"290" 3617 "vcar" "LR999927.1" 2255160 5.558 TRUE 2.94 0 0 2.94 TRUE 1.86 16090551 50009373 52264533 14.0154305467849 "Autosome"
"291" 3626 "vcar" "LR999927.1" 2645980 5.558 TRUE 0 0 0 0 TRUE 1.7 16090551 50009373 52655353 16.4443094583896 "Autosome"
"292" 3683 "vcar" "LR999927.1" 4853890 8.892 TRUE 1.89 NA NA 1.89 TRUE 1.59 16090551 50009373 54863263 30.1660894024077 "Autosome"
"293" 3703 "vcar" "LR999927.1" 5418040 10.003 TRUE 1.46 0 0 1.46 TRUE 1.65 16090551 50009373 55427413 33.6721843770297 "Autosome"
"294" 3735 "vcar" "LR999927.1" 5461090 10.003 TRUE 1.41 0 0 1.41 TRUE 1.66 16090551 50009373 55470463 33.939732703995 "Autosome"
"295" 3774 "vcar" "LR999927.1" 5984340 10.003 TRUE 1.56 1.38 1.38 1.56 TRUE 1.76 16090551 50009373 55993713 37.1916412309311 "Autosome"
"296" 3781 "vcar" "LR999927.1" 6062580 11.114 TRUE 1.96 2.27 2.27 1.96 TRUE 1.79 16090551 50009373 56071953 37.6778893401475 "Autosome"
"297" 3789 "vcar" "LR999927.1" 6066350 11.114 TRUE 1.96 2.27 2.27 1.96 TRUE 1.79 16090551 50009373 56075723 37.7013192400931 "Autosome"
"298" 3825 "vcar" "LR999927.1" 6279800 11.114 TRUE 1.99 2.27 2.27 1.99 TRUE 1.87 16090551 50009373 56289173 39.0278741852905 "Autosome"
"299" 3838 "vcar" "LR999927.1" 6392530 11.114 TRUE 1.99 2.27 2.27 1.99 TRUE 1.93 16090551 50009373 56401903 39.7284716974577 "Autosome"
"300" 3861 "vcar" "LR999927.1" 6419520 11.114 TRUE 2.1 2.27 2.27 2.1 TRUE 1.95 16090551 50009373 56428893 39.8962098936202 "Autosome"
"301" 3876 "vcar" "LR999927.1" 6510820 12.226 TRUE 2.13 1.39 1.39 2.13 TRUE 2.06 16090551 50009373 56520193 40.4636236509241 "Autosome"
"302" 3908 "vcar" "LR999927.1" 7032930 13.337 TRUE 1.97 0 0 1.97 TRUE 2.25 16090551 50009373 57042303 43.7084472744283 "Autosome"
"303" 3944 "vcar" "LR999927.1" 7263460 13.337 TRUE 2.21 0 0 2.21 TRUE 2.06 16090551 50009373 57272833 45.1411514745517 "Autosome"
"304" 3947 "vcar" "LR999927.1" 7263700 13.337 TRUE 2.21 0 0 2.21 TRUE 2.06 16090551 50009373 57273073 45.142643033169 "Autosome"
"305" 3967 "vcar" "LR999927.1" 7477800 13.337 TRUE 1.88 0 0 1.88 TRUE 1.4 16090551 50009373 57487173 46.473237616288 "Autosome"
"306" 4052 "vcar" "LR999927.1" 8250700 15.561 TRUE 2.77 5.65 5.65 2.77 TRUE 4.1 16090551 50009373 58260073 51.27667784652 "Autosome"
"307" 4055 "vcar" "LR999927.1" 8349690 15.561 TRUE 2.97 5.65 5.65 2.97 TRUE 5.53 16090551 50009373 58359063 51.8918836278509 "Autosome"
"308" 4067 "vcar" "LR999927.1" 8361950 15.561 TRUE 2.97 5.65 5.65 2.97 TRUE 4.59 16090551 50009373 58371323 51.968077413881 "Autosome"
"309" 4101 "vcar" "LR999927.1" 8491130 15.561 TRUE 2.27 4.86 4.86 2.27 TRUE 5.09 16090551 50009373 58500503 52.7709088396041 "Autosome"
"310" 4110 "vcar" "LR999927.1" 8632650 17.784 TRUE 2.14 3.71 3.71 2.14 TRUE 4.24 16090551 50009373 58642023 53.650431237563 "Autosome"
"311" 4121 "vcar" "LR999927.1" 8695360 17.784 TRUE 2.08 2.8 2.8 2.08 TRUE 3.4 16090551 50009373 58704733 54.0401630745896 "Autosome"
"312" 4126 "vcar" "LR999927.1" 8727650 17.784 TRUE 2.08 2.8 2.8 2.08 TRUE 3.18 16090551 50009373 58737023 54.2408398568825 "Autosome"
"313" 4136 "vcar" "LR999927.1" 8727990 17.784 TRUE 2.08 2.8 2.8 2.08 TRUE 3.18 16090551 50009373 58737363 54.2429528982569 "Autosome"
"314" 4143 "vcar" "LR999927.1" 8737540 17.784 TRUE 2.08 2.8 2.8 2.08 TRUE 2.94 16090551 50009373 58746913 54.3023045015674 "Autosome"
"315" 4147 "vcar" "LR999927.1" 8737910 17.784 TRUE 2.08 2.8 2.8 2.08 TRUE 2.93 16090551 50009373 58747283 54.304603987769 "Autosome"
"316" 4158 "vcar" "LR999927.1" 8738150 17.784 TRUE 2.08 2.8 2.8 2.08 TRUE 2.93 16090551 50009373 58747523 54.3060955463862 "Autosome"
"317" 4191 "vcar" "LR999927.1" 8933400 17.784 TRUE 1.91 0.99 0.99 1.91 TRUE 0.56 16090551 50009373 58942773 55.5195406297771 "Autosome"
"318" 4211 "vcar" "LR999927.1" 9120230 17.784 TRUE 1.59 1.01 1.01 1.59 TRUE -0.43 16090551 50009373 59129603 56.6806568650135 "Autosome"
"319" 4221 "vcar" "LR999927.1" 9143260 17.784 TRUE 1.59 1.05 1.05 1.59 TRUE 0.9 16090551 50009373 59152633 56.8237843439917 "Autosome"
"320" 4241 "vcar" "LR999927.1" 9172720 17.784 TRUE 1.59 1.05 1.05 1.59 TRUE 1.33 16090551 50009373 59182093 57.0068731642565 "Autosome"
"321" 4275 "vcar" "LR999927.1" 9402720 17.784 TRUE 1.27 1.71 1.71 1.27 TRUE 2.75 16090551 50009373 59412093 58.4362835057668 "Autosome"
"322" 4279 "vcar" "LR999927.1" 9574360 18.896 TRUE 1.06 1.37 1.37 1.06 TRUE 1.55 16090551 50009373 59583733 59.5029965101879 "Autosome"
"323" 4284 "vcar" "LR999927.1" 9594310 18.896 TRUE 1.06 1.23 1.23 1.06 TRUE 1.46 16090551 50009373 59603683 59.626982320245 "Autosome"
"324" 4288 "vcar" "LR999927.1" 9594700 18.896 TRUE 1.06 1.23 1.23 1.06 TRUE 1.45 16090551 50009373 59604073 59.629406102998 "Autosome"
"325" 4299 "vcar" "LR999927.1" 9685880 18.896 TRUE 1.28 0.7 0.7 1.28 TRUE 1 16090551 50009373 59695253 60.1960740809932 "Autosome"
"326" 4310 "vcar" "LR999927.1" 9739910 18.896 TRUE 1.81 0.7 0.7 1.81 TRUE 0.82 16090551 50009373 59749283 60.5318612146967 "Autosome"
"327" 4329 "vcar" "LR999927.1" 9786550 18.896 TRUE 1.81 0.7 0.7 1.81 TRUE 0.72 16090551 50009373 59795923 60.8217207726448 "Autosome"
"328" 4359 "vcar" "LR999927.1" 9845880 18.896 TRUE 1.92 1.15 1.15 1.92 TRUE -0.62 16090551 50009373 59855253 61.1904464924787 "Autosome"
"329" 4366 "vcar" "LR999927.1" 9962380 18.896 TRUE 2.01 0.73 0.73 2.01 TRUE 1.26 16090551 50009373 59971753 61.9144739045916 "Autosome"
"330" 4383 "vcar" "LR999927.1" 10068200 18.896 TRUE 1.96 0.73 0.73 1.96 TRUE 1.66 16090551 50009373 60077573 62.5721269582378 "Autosome"
"331" 4395 "vcar" "LR999927.1" 10074300 18.896 TRUE 1.96 0.73 0.73 1.96 TRUE 1.91 16090551 50009373 60083673 62.6100374064257 "Autosome"
"332" 4396 "vcar" "LR999927.1" 10074600 18.896 TRUE 1.96 0.81 0.81 1.96 TRUE 1.93 16090551 50009373 60083973 62.6119018546972 "Autosome"
"333" 4415 "vcar" "LR999927.1" 10079700 18.896 TRUE 1.96 0.81 0.81 1.96 TRUE 2.01 16090551 50009373 60089073 62.6435974753133 "Autosome"
"334" 4430 "vcar" "LR999927.1" 10318900 20.007 TRUE 2.04 2.99 2.99 2.04 TRUE 4.2 16090551 50009373 60328273 64.1301842304841 "Autosome"
