"mkr" "set" "map" "phys" "gen" "vld" "slidingwindow-3" "slidingwindow" "slidingwindow-2" "slidingwindow-4" "vld" "loess"
"21552" "vcar" "chrLR999937.1" 13745200 53.381 TRUE 3.14 5.95 5.95 3.14 TRUE 3.46
"21555" "vcar" "chrLR999937.1" 14121500 53.381 TRUE 3.37 7.46 7.46 3.37 TRUE 3.6
"21560" "vcar" "chrLR999937.1" 14126200 57.831 TRUE 3.37 7.46 7.46 3.37 TRUE 3.65
"21563" "vcar" "chrLR999937.1" 14274900 57.831 TRUE 7.46 15.41 15.41 7.46 TRUE NA
"21596" "vcar" "chrLR999938.1" 91731 0 TRUE 0.87 4.96 4.96 0.87 TRUE NA
"21619" "vcar" "chrLR999938.1" 315581 1.111 TRUE 0.87 4.96 4.96 0.87 TRUE 0.4
"21648" "vcar" "chrLR999938.1" 928084 1.111 TRUE 1.04 0 0 1.04 TRUE 1.11
"21686" "vcar" "chrLR999938.1" 1046090 1.111 TRUE 1.02 0 0 1.02 TRUE 1.28
"21757" "vcar" "chrLR999938.1" 1873240 2.223 TRUE 1.91 5.33 5.33 1.91 TRUE 2.06
"21765" "vcar" "chrLR999938.1" 1873480 2.223 TRUE 1.91 5.33 5.33 1.91 TRUE 2.06
"21783" "vcar" "chrLR999938.1" 1994920 2.223 TRUE 2.6 5.33 5.33 2.6 TRUE 2.16
"21822" "vcar" "chrLR999938.1" 2296660 4.445 TRUE 3.56 5.33 5.33 3.56 TRUE 3.19
"21878" "vcar" "chrLR999938.1" 2875670 5.556 TRUE 3.54 NA NA 3.54 TRUE 2.28
"22010" "vcar" "chrLR999938.1" 4033440 5.556 TRUE 2.22 6.23 6.23 2.22 TRUE 4
"22040" "vcar" "chrLR999938.1" 4177860 6.668 TRUE 2.25 6.23 6.23 2.25 TRUE 6.48
"22096" "vcar" "chrLR999938.1" 4310420 7.779 TRUE 2.11 6.23 6.23 2.11 TRUE 4.89
"22116" "vcar" "chrLR999938.1" 4373560 7.779 TRUE 2.11 6.23 6.23 2.11 TRUE 4.24
"22118" "vcar" "chrLR999938.1" 4373800 7.779 TRUE 2.11 6.23 6.23 2.11 TRUE 4.23
"22126" "vcar" "chrLR999938.1" 4407150 7.779 TRUE 2.11 6.23 6.23 2.11 TRUE 3.87
"22177" "vcar" "chrLR999938.1" 4910550 7.779 TRUE 1.59 2.12 2.12 1.59 TRUE 1.61
"22182" "vcar" "chrLR999938.1" 4911230 7.779 TRUE 1.59 2.12 2.12 1.59 TRUE 1.62
"22198" "vcar" "chrLR999938.1" 4911490 8.89 TRUE 1.59 2.12 2.12 1.59 TRUE 1.62
"22203" "vcar" "chrLR999938.1" 4991170 8.89 TRUE 1.35 2.12 2.12 1.35 TRUE 1.74
"22216" "vcar" "chrLR999938.1" 5016850 8.89 TRUE 1.35 2.12 2.12 1.35 TRUE 1.76
"22220" "vcar" "chrLR999938.1" 5039570 8.89 TRUE 1.02 2.12 2.12 1.02 TRUE 1.85
"22237" "vcar" "chrLR999938.1" 5277900 8.89 TRUE 0.82 2.12 2.12 0.82 TRUE 0.99
"22289" "vcar" "chrLR999938.1" 5841350 8.89 TRUE 1.03 0 0 1.03 TRUE 0.19
"22299" "vcar" "chrLR999938.1" 5924640 8.89 TRUE 0.89 0 0 0.89 TRUE 0.96
"22358" "vcar" "chrLR999938.1" 6538660 10.002 TRUE 2.32 4 4 2.32 TRUE 2.32
"22366" "vcar" "chrLR999938.1" 6627930 10.002 TRUE 2.32 4 4 2.32 TRUE 2.24
"22376" "vcar" "chrLR999938.1" 6682600 10.002 TRUE 2.32 4 4 2.32 TRUE 2.33
"22394" "vcar" "chrLR999938.1" 6683100 11.113 TRUE 2.32 4 4 2.32 TRUE 2.31
"22451" "vcar" "chrLR999938.1" 7214390 12.224 TRUE 2.62 NA NA 2.62 TRUE 3.35
"22475" "vcar" "chrLR999938.1" 7857480 13.335 TRUE 4.08 NA NA 4.08 TRUE 4.04
"22506" "vcar" "chrLR999938.1" 8368350 17.783 TRUE 3.47 0 0 3.47 TRUE 4.61
"22514" "vcar" "chrLR999938.1" 8564530 17.783 TRUE 1.75 0 0 1.75 TRUE 2.2
"22539" "vcar" "chrLR999938.1" 8671980 17.783 TRUE 1.35 0 0 1.35 TRUE 0.08
"22549" "vcar" "chrLR999938.1" 8816310 17.783 TRUE 1.25 0 0 1.25 TRUE 0
"22560" "vcar" "chrLR999938.1" 8861850 17.783 TRUE 0 0 0 0 TRUE 0
"22569" "vcar" "chrLR999938.1" 8933770 17.783 TRUE 0 0 0 0 TRUE 0
"22570" "vcar" "chrLR999938.1" 9013100 17.783 TRUE 0 0 0 0 TRUE 0
"22636" "vcar" "chrLR999938.1" 9483720 17.783 TRUE 0.65 0 0 0.65 TRUE 0.39
"22649" "vcar" "chrLR999938.1" 9484040 17.783 TRUE 0.65 0 0 0.65 TRUE 0.39
"22651" "vcar" "chrLR999938.1" 9484330 17.783 TRUE 0.65 0 0 0.65 TRUE 0.39
"22662" "vcar" "chrLR999938.1" 9589320 17.783 TRUE 0.75 1.84 1.84 0.75 TRUE 0.96
"22670" "vcar" "chrLR999938.1" 9612150 17.783 TRUE 0.75 1.94 1.94 0.75 TRUE 1.1
"22680" "vcar" "chrLR999938.1" 9614220 17.783 TRUE 0.75 1.94 1.94 0.75 TRUE 1.06
"22685" "vcar" "chrLR999938.1" 9736290 17.783 TRUE 0.78 1.94 1.94 0.78 TRUE 2.37
"22716" "vcar" "chrLR999938.1" 10045600 18.894 TRUE 1.08 1.43 1.43 1.08 TRUE 1.5
"22734" "vcar" "chrLR999938.1" 10103800 18.894 TRUE 1.08 1.29 1.29 1.08 TRUE 1.05
"22753" "vcar" "chrLR999938.1" 10240800 18.894 TRUE 0.94 0 0 0.94 TRUE 0.57
"22812" "vcar" "chrLR999938.1" 10478300 18.894 TRUE 0.94 0 0 0.94 TRUE -0.27
"22822" "vcar" "chrLR999938.1" 10520400 18.894 TRUE 0.89 0 0 0.89 TRUE 0.04
"22827" "vcar" "chrLR999938.1" 10555700 18.894 TRUE 0.89 0 0 0.89 TRUE -0.13
"22837" "vcar" "chrLR999938.1" 10649200 18.894 TRUE 0.27 0 0 0.27 TRUE 0
"22843" "vcar" "chrLR999938.1" 10666200 18.894 TRUE 0.23 0 0 0.23 TRUE 0
"22877" "vcar" "chrLR999938.1" 10685800 18.894 TRUE 0.2 0 0 0.2 TRUE 0
"22911" "vcar" "chrLR999938.1" 11126700 18.894 TRUE 0 0 0 0 TRUE 0
"22917" "vcar" "chrLR999938.1" 11558200 18.894 TRUE 1.98 0 0 1.98 TRUE 0.05
"22925" "vcar" "chrLR999938.1" 11570900 18.894 TRUE 1.98 0 0 1.98 TRUE 0.11
"22950" "vcar" "chrLR999938.1" 11662600 18.894 TRUE 2.24 0 0 2.24 TRUE -0.46
"22962" "vcar" "chrLR999938.1" 11670500 18.894 TRUE 2.74 0 0 2.74 TRUE 1.01
"22989" "vcar" "chrLR999938.1" 11940400 18.894 TRUE 5.02 3.58 3.58 5.02 TRUE 4.04
"23000" "vcar" "chrLR999938.1" 12083000 18.894 TRUE 4.97 7.4 7.4 4.97 TRUE 6.43
"23011" "vcar" "chrLR999938.1" 12092700 18.894 TRUE 4.97 7.4 7.4 4.97 TRUE 6.97
"23035" "vcar" "chrLR999938.1" 12341700 23.34 TRUE 5.82 11.17 11.17 5.82 TRUE 6.68
"23044" "vcar" "chrLR999938.1" 12487600 25.563 TRUE 5.82 7.71 7.71 5.82 TRUE 10.78
"23051" "vcar" "chrLR999938.1" 12692700 25.563 TRUE 4.47 2.65 2.65 4.47 TRUE 4.85
"23083" "vcar" "chrLR999938.1" 12886400 25.563 TRUE 4.47 0 0 4.47 TRUE 2.49
"23100" "vcar" "chrLR999938.1" 12974100 25.563 TRUE 4.04 0 0 4.04 TRUE 1.55
"23142" "vcar" "chrLR999938.1" 13509100 25.563 TRUE 0 0 0 0 TRUE -4.57
"23146" "vcar" "chrLR999938.1" 13509400 25.563 TRUE 0 0 0 0 TRUE NA
"23239" "vcar" "chrLR999939.1" 232319 0 TRUE NA NA NA NA TRUE NA
"23326" "vcar" "chrLR999939.1" 1286230 3.338 TRUE 6.71 2.92 2.92 6.71 TRUE 4.25
"23336" "vcar" "chrLR999939.1" 1539170 4.449 TRUE 6.71 5.97 5.97 6.71 TRUE 4.28
"23357" "vcar" "chrLR999939.1" 1690540 4.449 TRUE 6.71 6 6 6.71 TRUE 4.43
"23398" "vcar" "chrLR999939.1" 2014600 7.784 TRUE 4.99 7.76 7.76 4.99 TRUE 4.33
"23407" "vcar" "chrLR999939.1" 2092120 7.784 TRUE 4.99 9.17 9.17 4.99 TRUE 5.5
"23423" "vcar" "chrLR999939.1" 2285400 10.008 TRUE 4.41 8.84 8.84 4.41 TRUE 4.27
"23477" "vcar" "chrLR999939.1" 2872200 11.119 TRUE 2.97 0 0 2.97 TRUE 4.11
"23508" "vcar" "chrLR999939.1" 2981140 11.119 TRUE 2.97 0 0 2.97 TRUE 4.57
"23533" "vcar" "chrLR999939.1" 3103640 11.119 TRUE 1.37 0 0 1.37 TRUE 3.69
"23550" "vcar" "chrLR999939.1" 3138470 11.119 TRUE 1.37 0 0 1.37 TRUE 4.57
"23694" "vcar" "chrLR999939.1" 4736250 21.215 TRUE 2.51 2.43 2.43 2.51 TRUE 0.57
"23697" "vcar" "chrLR999939.1" 4736460 21.215 TRUE 2.51 2.43 2.43 2.51 TRUE 0.57
"23738" "vcar" "chrLR999939.1" 5194450 22.326 TRUE 3.62 2.51 2.51 3.62 TRUE 2.88
"23743" "vcar" "chrLR999939.1" 5290940 22.326 TRUE 3.45 3.41 3.41 3.45 TRUE 3.4
"23744" "vcar" "chrLR999939.1" 5314170 22.326 TRUE 3.45 3.41 3.41 3.45 TRUE 3.47
"23756" "vcar" "chrLR999939.1" 5349530 22.326 TRUE 3.45 3.41 3.41 3.45 TRUE 3.69
"23768" "vcar" "chrLR999939.1" 5355360 22.326 TRUE 3.45 3.41 3.41 3.45 TRUE 3.67
"23790" "vcar" "chrLR999939.1" 5500020 23.437 TRUE 3.26 5.05 5.05 3.26 TRUE 4.35
"23792" "vcar" "chrLR999939.1" 5516890 23.437 TRUE 3.26 5.05 5.05 3.26 TRUE 5.31
"23815" "vcar" "chrLR999939.1" 5661090 23.437 TRUE 3.26 5.05 5.05 3.26 TRUE 4.7
"23834" "vcar" "chrLR999939.1" 5892880 25.661 TRUE 3.6 3 3 3.6 TRUE 3.84
"23844" "vcar" "chrLR999939.1" 5931430 25.661 TRUE 3.6 3 3 3.6 TRUE 2.8
"23886" "vcar" "chrLR999939.1" 6195650 25.661 TRUE 3.63 0 0 3.63 TRUE 2.35
"23892" "vcar" "chrLR999939.1" 6217210 25.661 TRUE 3.63 0 0 3.63 TRUE 2.87
"23913" "vcar" "chrLR999939.1" 6384740 25.661 TRUE 3.3 2.73 2.73 3.3 TRUE 3.17
"23928" "vcar" "chrLR999939.1" 6741730 27.884 TRUE 2.58 5.06 5.06 2.58 TRUE 2.84
"23933" "vcar" "chrLR999939.1" 6774320 27.884 TRUE 2.58 5.06 5.06 2.58 TRUE 2.92
"23942" "vcar" "chrLR999939.1" 6869280 27.884 TRUE 2.59 5.06 5.06 2.59 TRUE 2.75
"23971" "vcar" "chrLR999939.1" 7408480 28.995 TRUE 4.14 3.02 3.02 4.14 TRUE 2.35
"23979" "vcar" "chrLR999939.1" 7775830 30.106 TRUE 4.93 3.02 3.02 4.93 TRUE 4.97
"23985" "vcar" "chrLR999939.1" 7776050 30.106 TRUE 4.93 3.02 3.02 4.93 TRUE 4.98
"24043" "vcar" "chrLR999939.1" 8325160 34.562 TRUE 3.74 0 0 3.74 TRUE 4.28
"24046" "vcar" "chrLR999939.1" 8370300 34.562 TRUE 3.74 0 0 3.74 TRUE 4.6
"24052" "vcar" "chrLR999939.1" 8404140 34.562 TRUE 3.74 0 0 3.74 TRUE 3.92
"24057" "vcar" "chrLR999939.1" 8426500 34.562 TRUE 3.36 0 0 3.36 TRUE 4.01
"24066" "vcar" "chrLR999939.1" 8428200 34.562 TRUE 3.36 0 0 3.36 TRUE 3.81
"24075" "vcar" "chrLR999939.1" 8470750 34.562 TRUE 3.36 0 0 3.36 TRUE 2.19
"24102" "vcar" "chrLR999939.1" 8806870 34.562 TRUE 2.2 1.19 1.19 2.2 TRUE 1.14
"24164" "vcar" "chrLR999939.1" 9271470 34.562 TRUE 2.46 3.69 3.69 2.46 TRUE 3.34
"24198" "vcar" "chrLR999939.1" 9272090 36.785 TRUE 2.46 3.69 3.69 2.46 TRUE 3.34
"24213" "vcar" "chrLR999939.1" 9706120 37.896 TRUE 3.44 3.66 3.66 3.44 TRUE 3.84
"24219" "vcar" "chrLR999939.1" 9795260 37.896 TRUE 3.44 2.56 2.56 3.44 TRUE 3.52
"24241" "vcar" "chrLR999939.1" 9892840 37.896 TRUE 2.76 2.56 2.56 2.76 TRUE 2.63
"24271" "vcar" "chrLR999939.1" 10034600 37.896 TRUE 3.04 3.14 3.14 3.04 TRUE 3.04
"24277" "vcar" "chrLR999939.1" 10044400 39.008 TRUE 3.04 3.14 3.14 3.04 TRUE 3.62
"24294" "vcar" "chrLR999939.1" 10144900 39.008 TRUE 3.04 3.14 3.14 3.04 TRUE 2.79
"24305" "vcar" "chrLR999939.1" 10217300 39.008 TRUE 3.04 3.61 3.61 3.04 TRUE 2.78
"24308" "vcar" "chrLR999939.1" 10437400 40.119 TRUE 2.82 1.97 1.97 2.82 TRUE 2.49
"24330" "vcar" "chrLR999939.1" 10834900 40.119 TRUE 2.81 3.29 3.29 2.81 TRUE 3
"24334" "vcar" "chrLR999939.1" 10835200 40.119 TRUE 2.81 3.29 3.29 2.81 TRUE 3
"24340" "vcar" "chrLR999939.1" 10838400 40.119 TRUE 2.81 3.29 3.29 2.81 TRUE 3.07
"24358" "vcar" "chrLR999939.1" 10975400 42.343 TRUE 2.52 3.66 3.66 2.52 TRUE 3.06
"24378" "vcar" "chrLR999939.1" 11230000 42.343 TRUE 3.25 3.18 3.18 3.25 TRUE 3.51
"24420" "vcar" "chrLR999939.1" 11354700 42.343 TRUE 3.63 0 0 3.63 TRUE 1.62
"24428" "vcar" "chrLR999939.1" 11408400 42.343 TRUE 3.63 0 0 3.63 TRUE -0.36
"24434" "vcar" "chrLR999939.1" 11420300 42.343 TRUE 3.63 0 0 3.63 TRUE 2.44
"24457" "vcar" "chrLR999939.1" 11563200 42.343 TRUE 3.97 0 0 3.97 TRUE 2.41
"24496" "vcar" "chrLR999939.1" 11864500 42.343 TRUE 3.43 5.34 5.34 3.43 TRUE 4.5
"24581" "vcar" "chrLR999939.1" 12210600 46.789 TRUE 2.99 6.45 6.45 2.99 TRUE 4.88
"24595" "vcar" "chrLR999939.1" 12279400 46.789 TRUE 3.05 4.39 4.39 3.05 TRUE 2.98
"24618" "vcar" "chrLR999939.1" 12571300 46.789 TRUE 2.28 0 0 2.28 TRUE 1.86
"24633" "vcar" "chrLR999939.1" 12763300 46.789 TRUE 2.28 0 0 2.28 TRUE 0.55
"24688" "vcar" "chrLR999939.1" 13013000 46.789 TRUE 0 0 0 0 TRUE -0.84
"24706" "vcar" "chrLR999939.1" 13208400 46.789 TRUE 0 0 0 0 TRUE NA
"24822" "vcar" "chrLR999941.1" 367600 0 TRUE 5.36 5.79 5.79 5.36 TRUE NA
"24826" "vcar" "chrLR999941.1" 645518 0 TRUE 8.54 5.36 5.36 8.54 TRUE 5.38
"24849" "vcar" "chrLR999941.1" 690602 2.224 TRUE 8.54 5.36 5.36 8.54 TRUE 5.5
"24855" "vcar" "chrLR999941.1" 690848 2.224 TRUE 8.54 5.36 5.36 8.54 TRUE 5.5
"24871" "vcar" "chrLR999941.1" 735839 2.224 TRUE 8.54 5.36 5.36 8.54 TRUE 5.44
"24883" "vcar" "chrLR999941.1" 808164 2.224 TRUE 8.54 5.36 5.36 8.54 TRUE 5.96
"24898" "vcar" "chrLR999941.1" 1018390 3.335 TRUE 10.49 9.21 9.21 10.49 TRUE 8.23
"24901" "vcar" "chrLR999941.1" 1018670 3.335 TRUE 10.49 9.21 9.21 10.49 TRUE 8.24
"24938" "vcar" "chrLR999941.1" 1421630 8.914 TRUE 10.71 11.61 11.61 10.71 TRUE 13.16
"24959" "vcar" "chrLR999941.1" 1520300 8.914 TRUE 9.94 15.04 15.04 9.94 TRUE 13.37
"24965" "vcar" "chrLR999941.1" 1520560 8.914 TRUE 9.94 15.04 15.04 9.94 TRUE 13.38
"24980" "vcar" "chrLR999941.1" 1924850 15.62 TRUE 9.17 12.39 12.39 9.17 TRUE 9.32
"24988" "vcar" "chrLR999941.1" 1993360 16.731 TRUE 8.38 9.08 9.08 8.38 TRUE 6.63
"25016" "vcar" "chrLR999941.1" 2240840 16.731 TRUE 7 1.36 1.36 7 TRUE 5.87
"25033" "vcar" "chrLR999941.1" 2479760 16.731 TRUE 6.73 2.3 2.3 6.73 TRUE 3.54
"25039" "vcar" "chrLR999941.1" 2741650 17.843 TRUE 5.07 7.77 7.77 5.07 TRUE 6.22
"25056" "vcar" "chrLR999941.1" 2935050 18.954 TRUE 5.12 7.76 7.76 5.12 TRUE 6.61
"25078" "vcar" "chrLR999941.1" 3177550 22.292 TRUE 5.18 7.05 7.05 5.18 TRUE 8.58
"25094" "vcar" "chrLR999941.1" 3407730 23.404 TRUE 4.71 5.4 5.4 4.71 TRUE 4.39
"25098" "vcar" "chrLR999941.1" 3509880 23.404 TRUE 4.25 3.25 3.25 4.25 TRUE 2.82
"25105" "vcar" "chrLR999941.1" 3531600 23.404 TRUE 4.25 2.6 2.6 4.25 TRUE 3.03
"25109" "vcar" "chrLR999941.1" 3544390 23.404 TRUE 4.25 2.6 2.6 4.25 TRUE 3.08
"25116" "vcar" "chrLR999941.1" 3544730 23.404 TRUE 4.25 2.6 2.6 4.25 TRUE 3
"25198" "vcar" "chrLR999941.1" 3826920 24.515 TRUE 3.4 2.34 2.34 3.4 TRUE 1.98
"25202" "vcar" "chrLR999941.1" 3841890 24.515 TRUE 3.4 2.34 2.34 3.4 TRUE 1.79
"25235" "vcar" "chrLR999941.1" 4025460 24.515 TRUE 2.01 1.65 1.65 2.01 TRUE 0.64
"25236" "vcar" "chrLR999941.1" 4025680 24.515 TRUE 2.01 1.65 1.65 2.01 TRUE 0.64
"25244" "vcar" "chrLR999941.1" 4347700 24.515 TRUE 6.95 0 0 6.95 TRUE 9.91
"25283" "vcar" "chrLR999941.1" 5090380 35.636 TRUE 6.98 0 0 6.98 TRUE 7.06
"25301" "vcar" "chrLR999941.1" 5245810 35.636 TRUE 6.98 0 0 6.98 TRUE 5.41
"25345" "vcar" "chrLR999941.1" 5775520 36.747 TRUE 1.04 0 0 1.04 TRUE 2.32
"25357" "vcar" "chrLR999941.1" 5793670 36.747 TRUE 1.04 0 0 1.04 TRUE 2.66
"25363" "vcar" "chrLR999941.1" 5805890 36.747 TRUE 1.04 0 0 1.04 TRUE 2.11
"25391" "vcar" "chrLR999941.1" 5942650 36.747 TRUE 1.04 0 0 1.04 TRUE 2.78
"25480" "vcar" "chrLR999941.1" 6426810 36.747 TRUE 3.8 0 0 3.8 TRUE 3.91
"25496" "vcar" "chrLR999941.1" 7210020 42.304 TRUE 4.15 0 0 4.15 TRUE 4.57
"25505" "vcar" "chrLR999941.1" 7284270 42.304 TRUE 4.15 0 0 4.15 TRUE 4.17
"25572" "vcar" "chrLR999941.1" 7815180 43.416 TRUE 1.58 2.24 2.24 1.58 TRUE 2.06
"25596" "vcar" "chrLR999941.1" 7914380 44.527 TRUE 1.58 2.24 2.24 1.58 TRUE 1.67
"25614" "vcar" "chrLR999941.1" 8170900 44.527 TRUE 1.92 0.96 0.96 1.92 TRUE 1.2
"25621" "vcar" "chrLR999941.1" 8181980 44.527 TRUE 1.92 0.96 0.96 1.92 TRUE 1.01
"25676" "vcar" "chrLR999941.1" 8602130 44.527 TRUE 1.95 0 0 1.95 TRUE 1.63
"25681" "vcar" "chrLR999941.1" 8794290 44.527 TRUE 1.86 3.88 3.88 1.86 TRUE 3.99
"25728" "vcar" "chrLR999941.1" 9135330 46.75 TRUE 1.97 3.31 3.31 1.97 TRUE 2.29
"25772" "vcar" "chrLR999941.1" 9199710 46.75 TRUE 2.58 2.32 2.32 2.58 TRUE 2.03
"25777" "vcar" "chrLR999941.1" 9280730 46.75 TRUE 1.46 2.32 2.32 1.46 TRUE 1.69
"25785" "vcar" "chrLR999941.1" 9281000 46.75 TRUE 1.46 2.32 2.32 1.46 TRUE 1.7
"25798" "vcar" "chrLR999941.1" 9498690 46.75 TRUE 1.46 0 0 1.46 TRUE 0.6
"25846" "vcar" "chrLR999941.1" 9653870 46.75 TRUE 1.02 0 0 1.02 TRUE 1.45
"25893" "vcar" "chrLR999941.1" 10242800 46.75 TRUE 1.86 7.13 7.13 1.86 TRUE 1.78
"25914" "vcar" "chrLR999941.1" 10710200 50.083 TRUE 3.41 7.13 7.13 3.41 TRUE 3.37
"26027" "vcar" "chrLR999941.1" 11469800 51.195 TRUE 3.22 10.6 10.6 3.22 TRUE 3.45
"26069" "vcar" "chrLR999941.1" 11784500 54.53 TRUE 3.16 3.9 3.9 3.16 TRUE 3.22
"26125" "vcar" "chrLR999941.1" 12193700 54.53 TRUE 2.52 1.51 1.51 2.52 TRUE 2.17
"26128" "vcar" "chrLR999941.1" 12212000 54.53 TRUE 2.52 1.51 1.51 2.52 TRUE 2.15
"26170" "vcar" "chrLR999941.1" 12619800 55.641 TRUE 1.22 1.56 1.56 1.22 TRUE 1.35
"26189" "vcar" "chrLR999941.1" 12630500 55.641 TRUE 1.22 1.56 1.56 1.22 TRUE 1.33
"26216" "vcar" "chrLR999941.1" 13023700 55.641 TRUE 0.74 0 0 0.74 TRUE 0.54
"26281" "vcar" "chrLR999941.1" 13682500 55.641 TRUE 0 NA NA 0 TRUE NA
"26308" "vcar" "chrLR999942.1" 90278 0 TRUE 11.58 NA NA 11.58 TRUE NA
"26367" "vcar" "chrLR999942.1" 688998 6.673 TRUE 3.66 1.13 1.13 3.66 TRUE 6.59
"26391" "vcar" "chrLR999942.1" 736732 7.785 TRUE 3.66 1.13 1.13 3.66 TRUE 5.71
"26404" "vcar" "chrLR999942.1" 770620 7.785 TRUE 3.66 1.13 1.13 3.66 TRUE 5.74
"26422" "vcar" "chrLR999942.1" 1176790 7.785 TRUE 0.85 0.48 0.48 0.85 TRUE -0.17
"26443" "vcar" "chrLR999942.1" 1569060 7.785 TRUE 1.9 1.32 1.32 1.9 TRUE 1.59
"26467" "vcar" "chrLR999942.1" 1575440 7.785 TRUE 1.9 1.32 1.32 1.9 TRUE 1.41
"26489" "vcar" "chrLR999942.1" 1607480 7.785 TRUE 1.9 1.32 1.32 1.9 TRUE 1.68
"26571" "vcar" "chrLR999942.1" 2040940 8.896 TRUE 2.71 2.42 2.42 2.71 TRUE 3.1
"26629" "vcar" "chrLR999942.1" 2545710 11.118 TRUE 3.1 0 0 3.1 TRUE 3.75
"26644" "vcar" "chrLR999942.1" 2558280 11.118 TRUE 3.1 0 0 3.1 TRUE 3.81
"26658" "vcar" "chrLR999942.1" 2657490 11.118 TRUE 4.31 0 0 4.31 TRUE 3.91
"26659" "vcar" "chrLR999942.1" 2804750 11.118 TRUE 4.31 0 0 4.31 TRUE 4.17
"26694" "vcar" "chrLR999942.1" 3560320 15.575 TRUE 4.94 2.45 2.45 4.94 TRUE 4.17
"26742" "vcar" "chrLR999942.1" 4013330 16.686 TRUE 5.84 5.7 5.7 5.84 TRUE 5.34
"26758" "vcar" "chrLR999942.1" 4013670 16.686 TRUE 5.84 5.7 5.7 5.84 TRUE 5.33
"26791" "vcar" "chrLR999942.1" 4198080 16.686 TRUE 5.84 7.57 7.57 5.84 TRUE 6.04
"26815" "vcar" "chrLR999942.1" 4443380 20.024 TRUE 4.52 7.31 7.31 4.52 TRUE 8.42
"26834" "vcar" "chrLR999942.1" 4512720 21.136 TRUE 4.52 7.31 7.31 4.52 TRUE 6.53
"26855" "vcar" "chrLR999942.1" 4659710 21.136 TRUE 4.61 8.47 8.47 4.61 TRUE 5.6
"26860" "vcar" "chrLR999942.1" 4684910 21.136 TRUE 4.61 8.47 8.47 4.61 TRUE 5.3
"26870" "vcar" "chrLR999942.1" 4700640 21.136 TRUE 4.61 3.29 3.29 4.61 TRUE 5.08
"26919" "vcar" "chrLR999942.1" 5429200 23.359 TRUE 3.1 7.27 7.27 3.1 TRUE 4.19
"26927" "vcar" "chrLR999942.1" 5435540 23.359 TRUE 3.1 7.27 7.27 3.1 TRUE 4.64
"26929" "vcar" "chrLR999942.1" 5435760 23.359 TRUE 3.1 7.27 7.27 3.1 TRUE 4.11
"26951" "vcar" "chrLR999942.1" 5717050 25.582 TRUE 1.81 3.35 3.35 1.81 TRUE 4.91
"26958" "vcar" "chrLR999942.1" 5757080 25.582 TRUE 1.45 3.35 3.35 1.45 TRUE 4.05
"27022" "vcar" "chrLR999942.1" 6196020 25.582 TRUE 1.24 0 0 1.24 TRUE -0.92
"27043" "vcar" "chrLR999942.1" 6330010 25.582 TRUE 0.99 0 0 0.99 TRUE 0
"27062" "vcar" "chrLR999942.1" 6711080 25.582 TRUE 0 0 0 0 TRUE 0
"27078" "vcar" "chrLR999942.1" 6739890 25.582 TRUE 0 0 0 0 TRUE 0
"27088" "vcar" "chrLR999942.1" 6742860 25.582 TRUE 0 0 0 0 TRUE 0
"27100" "vcar" "chrLR999942.1" 6916320 25.582 TRUE 0 0 0 0 TRUE 0
"27102" "vcar" "chrLR999942.1" 6916540 25.582 TRUE 0 0 0 0 TRUE 0
"27144" "vcar" "chrLR999942.1" 7301870 25.582 TRUE 0 0 0 0 TRUE 0
"27149" "vcar" "chrLR999942.1" 7302130 25.582 TRUE 0 0 0 0 TRUE 0
"27184" "vcar" "chrLR999942.1" 7588840 25.582 TRUE 1.38 0 0 1.38 TRUE 0.24
"27190" "vcar" "chrLR999942.1" 7589080 25.582 TRUE 1.38 0 0 1.38 TRUE 0.24
"27214" "vcar" "chrLR999942.1" 7888270 25.582 TRUE 2.34 2.75 2.75 2.34 TRUE 3.09
"27270" "vcar" "chrLR999942.1" 8383440 27.804 TRUE 5.24 5.81 5.81 5.24 TRUE 5.84
"27288" "vcar" "chrLR999942.1" 8446560 28.916 TRUE 5.24 9.91 9.91 5.24 TRUE 6.74
"27294" "vcar" "chrLR999942.1" 8642990 30.027 TRUE 6.3 9.91 9.91 6.3 TRUE 5.54
"27339" "vcar" "chrLR999942.1" 8915800 33.361 TRUE 6.42 9.64 9.64 6.42 TRUE 6.34
"27359" "vcar" "chrLR999942.1" 9582520 35.585 TRUE 4.61 NA NA 4.61 TRUE 4.88
"27386" "vcar" "chrLR999942.1" 10123900 37.808 TRUE 4.76 5.66 5.66 4.76 TRUE 4.46
"27403" "vcar" "chrLR999942.1" 10418600 37.808 TRUE 4.57 6.09 6.09 4.57 TRUE 4.7
"27418" "vcar" "chrLR999942.1" 10473500 38.92 TRUE 4.57 6.09 6.09 4.57 TRUE 4.62
"27433" "vcar" "chrLR999942.1" 10502900 41.143 TRUE 4.57 6.09 6.09 4.57 TRUE 4.8
"27459" "vcar" "chrLR999942.1" 10722000 41.143 TRUE 4.6 9.27 9.27 4.6 TRUE 4.75
"27502" "vcar" "chrLR999942.1" 11353000 43.366 TRUE 4.9 4.71 4.71 4.9 TRUE 3.94
"27564" "vcar" "chrLR999942.1" 11588900 44.477 TRUE 4.92 2.91 2.91 4.92 TRUE 4.58
"27571" "vcar" "chrLR999942.1" 11589200 44.477 TRUE 4.92 2.91 2.91 4.92 TRUE 4.59
"27604" "vcar" "chrLR999942.1" 12022700 45.588 TRUE 5.65 5.96 5.96 5.65 TRUE 5
